season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,goals_conceded_outside_box,unsuccessful_long_passes,attempts_from_set_pieces,unsuccessful_dribbles,total_clearances,ground_duels_lost,key_passes_attempt_assists,aerial_duels_lost,corners_taken_incl_short_corners,unsuccessful_crosses_corners,times_tackled,putthrough_blocked_distribution_won,unsuccessful_launches,time_played,unsuccessful_corners_into_box,touches,left_foot_goals,successful_passes_opposition_half,offsides,blocks,clean_sheets,total_unsuccessful_passes_excl_crosses_corners,unsuccessful_short_passes,duels,total_tackles,shots_off_target_inc_woodwork,goals_conceded_inside_box,successful_long_passes,goals_from_inside_box,substitute_on,foul_attempted_tackle,penalty_goals_conceded,shots_on_target_inc_goals,successful_dribbles,total_touches_in_opposition_box,successful_crosses_open_play,total_passes,leftside_passes,total_fouls_won,unsuccessful_passes_own_half,successful_lay_offs,total_shots,open_play_passes,ground_duels,rightside_passes,handballs_conceded,interceptions,forward_passes,total_fouls_conceded,appearances,putthrough_blocked_distribution,duels_won,successful_open_play_passes,successful_corners_into_box,recoveries,successful_crosses_corners,tackles_lost,aerial_duels,blocked_shots,successful_passes_own_half,unsuccessful_crosses_open_play,starts,overruns,aerial_duels_won,throw_ins_to_own_player,successful_short_passes,corners_won,duels_lost,substitute_off,index,unsuccessful_passes_opposition_half,backward_passes,ground_duels_won,total_successful_passes_excl_crosses_corners,total_losses_of_possession,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,throw_ins_to_opposition_player,successful_launches,unsuccessful_lay_offs,headed_goals,total_red_cards,goals_from_outside_box,right_foot_goals,goal_assists,through_balls,straight_red_cards,assists_intentional,foul_won_penalty,saves_made_caught,goal_kicks,catches,gk_successful_distribution,gk_unsuccessful_distribution,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_parried,saves_made,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_conceded,own_goal_scored,goalkeeper_smother,punches,drops,crosses_not_claimed,penalties_faced,penalties_taken,penalty_goals,clearances_off_the_line,red_cards_2nd_yellow,penalties_off_target,last_man_tackle,second_goal_assists,penalties_saved,saves_from_penalty,other_goals,last_player_tackle,set_pieces_goals
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::3b2af41fd8ff4bea9566c8fed09b8dd0,opta:Player:9jitxfwaeix5fn1n3dhartbhm,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Ebony,Salmon,E. Salmon,Forward,England,9,4,,ENG,182,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,17,905,1,2,31,0,18,2,3,16,4,8,0,0,0,,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,,17,1,57,5,8,3,19,37,6,3,905,1,318,,53,8,,,48,43,88,6,13,8,,1,6,5,,18,11,78,2,133,46,4,8,1,31,121,78,25,3,2,23,16,17,20,23,73,,27,2,3,10,8,34,18,11,4,2,3,85,16,65,8,10,59,39,21,85,135,1,0,1,True,0,0,0,0,133,2,0.2,0,135,0,5,0,0,True,1,,2,,,,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::ff16e70c73b943e38662bc6d895edb92,opta:Player:9yvkpwm78jaqr321imfc3rrbo,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Emily,Sams,E. Sams,Defender,USA,6,2,,USA,19,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,22,1977,0,0,1,0,0,0,17,9,23,0,2,0,54,86,28,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,,4,73,31,5,15,,2,9,18,18,1977,,1204,,189,,19,6,139,82,122,28,1,26,46,,,5,3,,7,5,1,953,263,23,80,,1,907,89,226,,19,361,9,22,33,76,777,,176,1,11,33,,626,2,22,1,18,11,768,3,46,1,10,61,103,58,814,167,,,0,True,0,0,0,0,956,1,0,46,167,3,103,46,0,True,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::ed7ee4eca97044dd97750b29c3850769,opta:Player:cwerr3zz6pqzzzqso9dx69fjd,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Ashley,Sanchez,A. Sanchez,Midfielder,USA,2,3,,USA,95,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,20,1603,5,1,29,0,18,1,10,9,6,4,0,0,0,,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,4,22,9,74,19,19,,23,45,17,13,1603,,718,2,213,4,1,2,123,99,147,15,11,18,19,4,1,5,5,18,23,70,6,448,90,6,29,5,29,420,118,99,,10,154,9,20,29,54,299,,123,6,5,29,14,118,22,19,5,10,1,306,6,93,13,10,117,105,44,325,238,2,3,2,True,0,0,0,0,448,6,0.06,19,238,0,43,19,0,True,,1,,1,,1,2,1,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::891ad63d168c42aebeaeaa7359ec1fb5,opta:Player:co49l4m0my5li8yvcxgrvq0yy,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Bruna,Santos Nhaia,Bruninha,Defender,Brazil,3,2,,BRA,33,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,20,1688,2,1,5,0,3,1,22,17,15,1,2,0,47,76,20,1.07,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48,,16,33,74,22,11,10,42,33,15,25,1688,6,1255,1,302,1,4,3,189,141,162,29,2,18,27,1,1,9,,3,23,13,6,757,216,15,65,1,5,733,141,48,,23,368,17,20,35,77,548,2,107,8,7,21,1,274,35,19,2,10,161,541,7,85,8,10,166,125,67,568,337,0,2,0,True,0,0,0,0,807,6,0.05,27,337,50,75,27,0,True,43,5,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::2bb05acef63c4c7ca9a453f486c12508,opta:Player:1rsg1y7lx0ruqcwgj6c6oovdh,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Ouleymata,Sarr,O. Sarr,Forward,France,11,4,,FRA,193,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,7,443,1,1,7,0,3,1,8,7,4,1,1,0,53,58,8,1.63,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,9,4,25,6,6,4,10,13,9,,443,3,204,,42,1,,,45,44,59,14,4,8,2,,2,5,1,3,3,15,5,107,7,4,9,3,7,107,46,38,,5,29,7,7,15,28,62,1,23,6,6,13,3,26,7,5,1,7,1,60,4,31,5,10,46,33,21,62,78,1,0,0,True,0,0,0,0,123,5,0.2,2,78,16,3,2,0,True,2,,,,,1,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::862f82d43a1943c0b7eba7d7983a2c73,opta:Player:dpi1jk3r0cyn9f9ote89781jp,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Becky,Sauerbrunn,B. Sauerbrunn,Defender,USA,4,2,,USA,109,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,10,671,0,0,3,0,0,0,3,0,2,0,0,0,61,83,6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,,1,24,2,3,5,,1,1,1,18,671,,457,,95,,1,1,70,45,27,11,3,6,14,,1,,,,,6,,394,71,2,32,,3,379,14,116,,7,194,,10,3,20,312,,56,,8,13,,229,1,9,,8,,310,,7,6,10,39,13,12,324,75,,,0,True,0,0,0,0,395,0,0,14,75,1,39,14,0,True,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::7d714853d4fc4c0f85fb8bba78806245,opta:Player:4k9587c1j13o7loncjlu1uplg,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Clara,Schilke,C. Schilke,Midfielder,USA,26,3,,USA,235,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,2,91,0,0,2,0,1,0,1,1,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,,1,2,,5,,,1,1,2,91,,54,,12,,,,11,7,16,4,1,2,,,1,1,,1,3,3,,36,5,,4,,2,36,9,7,,,16,1,2,2,9,25,,6,,3,7,,13,,1,,2,,25,,7,1,10,7,8,7,25,15,,,0,True,0,0,0,0,36,0,0,0,15,0,4,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::d24c806737e2498c980976b0695bfbe8,opta:Player:6e7scc2z7henelebs853mc844,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Ally,Schlegel,A. Schlegel,Forward,USA,34,4,,USA,196,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,14,372,2,1,5,0,3,1,4,2,6,3,0,0,50,65,11,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,4,4,13,1,12,,,9,5,1,372,,166,,36,3,2,,37,32,55,5,2,11,5,2,12,,1,3,7,8,,104,26,6,7,2,5,101,31,19,1,4,30,2,14,6,30,64,,20,,1,24,,31,,2,,12,,62,,25,2,10,30,29,18,67,56,1,1,0,True,0,0,0,0,104,0,0.24,5,56,0,10,5,0,True,,,1,1,,,1,1,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::55c607b8f8ea48efa308facc28601331,opta:Player:cgfk0e62cesbgieslfge2p61h,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Sophie,Schmidt,S. Schmidt,Midfielder,Canada,13,3,,CAN,32,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,20,1720,0,0,16,0,5,0,29,25,32,0,3,0,65,73,16,0.84,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,,12,51,93,10,21,,8,34,22,18,1720,,1172,,259,,12,8,214,158,263,54,11,13,51,,,16,2,5,23,26,1,771,183,32,66,5,16,748,202,182,1,26,297,25,20,43,149,536,,185,1,25,61,4,299,8,20,1,40,24,506,4,114,4,10,156,109,109,557,304,,,0,True,0,0,0,0,780,1,0,51,304,9,107,51,0,True,8,4,,,,,,,7,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::76cb19f0876b4ae7b1bcd2cc804d8709,opta:Player:cg742b2p33p8uuomo365c5h5g,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Olivia,Sekany,O. Sekany,Goalkeeper,USA,99,1,,USA,300,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::85023bcbe613492da8caaa35221257ed,opta:Player:cl1av4qyzjkq03akjof6tdf1m,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Kayla,Sharples,K. Sharples,Defender,USA,27,2,,USA,125,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,11,695,1,0,4,0,2,0,7,3,1,0,1,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,,2,32,12,3,8,,1,4,2,9,695,,398,1,70,,5,2,64,38,43,13,2,16,18,1,3,1,,2,,7,,307,89,1,31,,4,303,26,88,,14,113,3,11,7,23,239,,42,,6,17,1,173,1,8,,9,1,225,1,20,2,10,34,17,14,243,74,0,1,0,True,0,0,0,0,307,0,0,18,74,0,44,18,0,True,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::d34c603875494308b83fc6a75c948837,opta:Player:4k83z2cdvn2kwb72kh8e8qfsa,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Jaedyn,Shaw,J. Shaw,Midfielder,USA,11,3,,USA,100,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,23,1585,6,3,35,0,19,3,19,21,25,0,2,0,36,67,16,0.91,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,2,28,14,90,37,23,49,52,57,25,2,1585,30,848,1,195,,,1,143,120,213,38,16,14,16,5,3,8,2,19,24,56,5,429,81,25,29,1,35,390,177,72,3,9,182,21,23,45,100,254,17,73,25,19,36,10,116,19,20,2,13,5,270,17,113,15,10,166,94,87,286,317,6,0,2,True,0,0,0,0,503,5,0.17,16,317,74,39,16,0,True,,1,,1,,1,4,3,21,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::ec556416f45b48879e56409269f13dcb,opta:Player:2sc4jlfmioa61d1vgpcz0pht6,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Delanie,Sheehan,D. Sheehan,Midfielder,USA,8,3,,USA,49,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,21,1509,1,2,18,0,5,2,13,22,14,3,0,0,24,78,18,1.07,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,,27,6,99,24,19,,13,60,23,9,1509,,972,,307,3,,4,146,119,186,24,13,17,16,1,3,10,,5,24,75,4,652,137,14,35,5,18,639,161,165,1,,185,22,21,41,68,494,,100,4,11,25,5,203,13,18,,6,3,490,6,118,13,10,124,165,62,506,295,0,1,1,True,0,0,0,0,669,4,0.12,16,295,17,43,16,0,True,,,2,,,,1,2,4,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::7a3d8828fb0941f88dd72a728f9f61e4,opta:Player:4yb9avzbrzt8m4c4h1yy98jbp,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Kailen,Sheridan,K. Sheridan,Goalkeeper,Canada,1,1,,CAN,4,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,20,1799,0,0,0,0,0,0,0,1,7,0,0,1,90,79,19,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,206,,,20,2,1,1,,,1,,51,1799,,1235,,108,,,9,216,10,19,,,16,226,,,1,2,,1,,,1015,272,7,93,,,752,8,224,,,519,1,20,1,16,610,,175,,,11,,691,,20,,10,,573,,3,,10,123,,6,799,222,,,0,True,0,0,0,0,1015,0,0,226,222,0,432,226,0,True,,27,,,1,,,,,1,,,3,157,18,222,30,38,27,8,67,67,0,52,20,0,0,True,,,,12,3,1,2,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::1d6b68a589b7447ba01db14007a7043b,opta:Player:9woyfs8z3bd46kk8qwyxfdv8q,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Marissa,Sheva,M. Sheva,Midfielder,Republic of Ireland,27,3,,IRL,201,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,10,264,0,0,0,0,0,0,8,6,0,0,1,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,,1,6,19,2,3,,3,6,4,2,264,,149,,35,,,,33,29,41,14,,3,,,8,3,2,,3,5,1,90,30,,14,1,,90,36,12,,1,35,6,10,12,19,57,,20,1,6,5,2,23,3,2,,2,,57,2,22,3,10,22,13,17,57,52,,,0,True,0,0,0,0,90,1,0,0,52,0,4,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::49ca2364454b4dcca0af07701eb25f37,opta:Player:crb7pjgi8lk6cm1hfsbn1m95h,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Meleana,Shim,M. Shim,Midfielder,USA,6,3,,USA,238,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,5,52,0,0,2,0,1,0,1,1,0,0,0,0,66,69,1,1.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,2,1,,1,,3,,1,2,52,,46,,17,,,,9,7,6,1,1,1,1,,5,1,,1,1,3,1,29,5,,2,,2,29,3,7,,1,9,1,5,2,4,20,,4,1,,3,1,4,3,,,2,3,19,1,2,,10,10,8,2,20,13,,,0,True,0,0,0,0,33,1,0,1,13,4,3,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::3064b8e2cdd84f38b8a80e191efb4b81,opta:Player:eign334lrgmok58r89ogpcpp0,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Cheyenne,Shorts,C. Shorts,Defender,USA,34,2,,USA,204,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,2,180,1,0,1,0,1,0,1,1,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,,,3,1,1,5,,,,,1,180,,100,,15,,2,,11,9,10,1,,3,5,1,,,1,1,,3,,84,12,1,6,,1,79,3,40,,1,25,1,2,,4,68,,7,,,7,,58,,2,,2,1,68,,6,,10,5,7,2,73,12,1,0,0,True,0,0,0,0,84,0,0,5,12,0,7,5,0,True,,1,,,,,1,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::8d53fd381b8940b79d0a2700091bfea2,opta:Player:6tgxgungxafve570mazrb6uc4,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Lena,Silano,L. Silano,Forward,USA,4,4,,USA,228,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,12,303,0,1,5,0,1,1,11,10,3,2,0,0,36,68,5,1.49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,,3,2,27,2,7,6,8,12,1,2,303,2,131,,29,2,,,16,13,60,15,4,5,2,,9,5,,1,4,12,1,49,5,3,5,,5,46,49,7,,5,24,10,12,4,26,30,2,18,3,4,11,3,7,6,3,2,4,,31,,34,3,10,19,13,22,33,47,,,0,True,0,0,0,0,60,1,0.3,2,47,11,5,2,0,True,1,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::5a6f7e6db998474394142dcde118b954,opta:Player:cfx9wllh2x6ozkvqxusa3sl3p,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Christine,Sinclair,C. Sinclair,Forward,Canada,12,4,,CAN,112,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,20,1037,3,1,20,0,10,1,10,4,3,1,0,0,50,75,17,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,,5,21,25,22,26,,7,10,8,6,1037,,519,,175,1,2,1,91,76,107,17,10,14,13,2,7,3,1,10,10,45,2,361,67,3,28,10,20,353,55,65,1,5,153,4,20,20,56,262,,48,2,7,52,7,97,7,13,1,26,3,257,3,51,11,10,70,76,30,270,131,1,2,2,True,0,0,0,0,370,2,0.09,13,131,9,28,13,0,True,,1,,,,1,3,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::c0076f9d59514192ab6a1107bfc8493a,opta:Player:706rwdwv4re27svfmlo7na3th,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Abby,Smith,A. Smith,Goalkeeper,USA,35,1,,USA,5,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,15,1349,0,0,0,0,0,0,0,0,3,0,0,0,100,67,15,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,,,19,3,,,,,,,54,1349,,620,,71,,,4,164,7,14,,,14,131,,,,,,,,,488,109,3,54,,,309,6,84,,,295,,15,,11,224,,139,,,8,,253,,15,,8,,193,1,3,,10,110,,3,324,169,,,0,True,0,0,0,0,488,0,0,131,169,0,288,131,0,True,,29,,,,,,,,,,,1,93,6,112,37,32,12,9,45,45,0,45,19,0,0,True,,,,8,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::7d02b89717f34590a6998929cdb820e7,opta:Player:udaw0mwj0q7sos4y1kiswhsk,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Nikia,Smith,N. Smith,Defender,USA,21,2,,USA,301,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::89c6676ce8024165b737f1a59cecb3f0,opta:Player:6z68ej070bws9x17xsmo4c4b9,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Taylor,Smith,T. Smith,Forward,USA,20,4,,USA,178,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,8,454,1,1,6,0,2,1,6,7,4,2,1,0,0,,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,,9,1,22,5,5,,7,13,5,3,454,,261,,45,2,,1,55,46,50,8,4,4,3,1,3,3,,2,6,14,1,144,31,4,13,1,6,140,40,31,1,3,45,7,8,13,23,85,,39,1,2,10,5,45,7,5,2,5,20,86,7,27,3,10,49,37,18,89,105,0,1,0,True,0,0,0,0,144,1,0.2,3,105,0,12,3,0,True,11,2,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023,nwsl::Football_Season::e7e78907d0b549aba3282000d7ed5437,nwsl::Football_Player::e03d1965093b4a96b068ea2112bdd6ea,opta:Player:70bj6elm2g05zf0tfvbbta2mt,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Havana,Solaun,H. Solaun,Midfielder,Jamaica,6,3,,JAM,203,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,9,186,0,0,0,0,0,0,4,2,0,0,0,0,40,65,1,0.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,,,2,8,2,6,,,2,5,2,186,,120,,26,,,,30,25,24,5,,1,3,,8,2,,,1,3,,85,18,,8,3,,85,14,14,,3,33,2,9,8,10,55,,17,,1,10,1,29,,1,1,4,,52,1,14,1,10,22,20,6,55,42,,,0,True,0,0,0,0,85,0,0,3,42,0,8,3,0,True,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
