season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,source_category_general,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,aerial_duels,aerial_duels_lost,aerial_duels_won,appearances,backward_passes,blocked_shots,carries,clean_sheets,corners_taken_incl_short_corners,corners_won,duels,duels_lost,duels_won,final_third_touches,forward_passes,foul_attempted_tackle,goals_conceded_inside_box,goals_conceded_outside_box,goals_openplay,goals_from_inside_box,ground_duels,ground_duels_lost,ground_duels_won,handballs_conceded,interceptions,key_passes_attempt_assists,leftside_passes,offsides,open_play_passes,penalties_taken,penalty_goals_conceded,progressive_carries,putthrough_blocked_distribution,putthrough_blocked_distribution_won,recoveries,right_foot_goals,rightside_passes,shots_created,shots_on_target_inc_goals,starts,substitute_off,substitute_on,successful_crosses_corners,successful_crosses_open_play,successful_dribbles,successful_launches,successful_lay_offs,successful_long_passes,successful_open_play_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,tackles_lost,throw_ins_to_own_player,time_played,times_tackled,total_big_chances_created,total_big_chances_missed,total_clearances,total_fouls_conceded,total_fouls_won,total_losses_of_possession,total_passes,total_shots,total_successful_passes_excl_crosses_corners,total_tackles,total_touches_in_opposition_box,total_unsuccessful_passes_excl_crosses_corners,touches,unsuccessful_crosses_corners,unsuccessful_crosses_open_play,unsuccessful_dribbles,unsuccessful_launches,unsuccessful_long_passes,unsuccessful_passes_opposition_half,unsuccessful_passes_own_half,unsuccessful_short_passes,unsuccessful_lay_offs,home_goals,away_goals,winning_goal,left_foot_goals,total_big_chances_scored,assists_intentional,blocks,gk_successful_distribution,goal_assists,goal_kicks,overruns,shots_off_target_inc_woodwork,successful_corners_into_box,throw_ins_to_opposition_player,unsuccessful_corners_into_box,total_red_cards,straight_red_cards,red_cards_2nd_yellow,foul_won_penalty,through_balls,clearances_off_the_line,gk_unsuccessful_distribution,penalty_goals,attempts_from_set_pieces,catches,drops,goalkeeper_smother,penalties_faced,punches,saves_made,saves_made_from_inside_box,saves_made_from_outside_box,saves_made_caught,saves_made_parried,total_big_chances_saved,goals_from_outside_box,last_player_tackle,penalties_conceded,headed_goals,own_goal_scored,second_goal_assists,penalties_saved,saves_from_penalty,direct_setpiece_goals,set_pieces_goals,other_goals,source_category_passing,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_defending,tackle,tackle_percentage,interception,headed_duel,source_category_goalkeeping,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::3f078157c6f841eabb9c5fa16ca7e4ef,opta:Player:1d0jkdajqiw576jjd7wdlbn1m,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Nya,Harrison,N. Harrison,Defender,Philippines,23,2,,PHI,,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,True,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,,,1.0,,,,1.0,,1.0,2.0,1.0,,,,,,1.0,,1.0,,,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,2.0,1.0,1.0,2.0,1.0,1.0,5.0,,,,,,,2.0,2.0,,2.0,1.0,,,7.0,2.0,2.0,,,,2.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,2,0,4,0,0.0,0,2,2,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::3f534dc858514b2580d31c23e0241f37,opta:Player:46r9yf1huh29ri0sbx0yum6ll,nwsl::Football_Team::d2d8efe548734dfd8bc667b5a52a079a,Boston Legacy,Laurel,Ivory,L. Ivory,Goalkeeper,USA,81,1,,USA,,opta:Team:2yppf5jwqllc49s0qkbkchvkk,Boston Legacy,BOS,Boston Legacy,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::3f841e6b66d94cdead98ab215e6e844b,opta:Player:errir6ade8y91vp5z7v8gkn6y,nwsl::Football_Team::2c1699409ff84c9eb491aeaca3d3edde,Kansas City Current,Bayley,Feist,B. Feist,Midfielder,USA,22,3,,USA,,opta:Team:agxipc0vk4rtg09amjxv10nx0,KC Current,KC,Kansas City Current,US,True,8,420,0,0,4,0,1,0,7,5,5,0,0,0,0,78.0,5,1.07,0,0,0,0,0,0,0.3887,-0.3887,53.85,55.77,69.23,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,4.0,9.0,8.0,27.0,1.0,26.0,,,1.0,52.0,23.0,29.0,56.0,64.0,5.0,5.0,,,,39.0,19.0,20.0,,12.0,1.0,41.0,,177.0,,,11.0,11.0,7.0,30.0,,48.0,1.0,1.0,5.0,3.0,3.0,,,2.0,,3.0,9.0,136.0,72.0,67.0,130.0,6.0,,420.0,9.0,,,4.0,5.0,5.0,61.0,180.0,4.0,139.0,13.0,7.0,41.0,271.0,1.0,1.0,3.0,3.0,4.0,29.0,13.0,37.0,,,,0.0,,,,3.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,139,0,181,0,0.0,9,61,1,13,9,0,True,7,54,12,13,True,0,0,69,4,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::3fa6c6b9fff049ddb7e32f7ea04d33ca,opta:Player:23nuijdnnuiwzkd5cf7jbyajt,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Angelina,Alonso Costantino,Angelina,Midfielder,Brazil,7,3,,BRA,,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,True,9,570,0,1,3,1,2,1,6,9,11,0,1,1,0,74.0,9,1.42,11,0,0,0,0,0,0.4392,-0.4392,60.0,52.38,63.64,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,4.0,7.0,9.0,49.0,6.0,52.0,,11.0,3.0,63.0,30.0,33.0,77.0,122.0,5.0,6.0,3.0,,,52.0,26.0,26.0,,6.0,8.0,54.0,,262.0,,1.0,25.0,14.0,7.0,37.0,,54.0,9.0,2.0,7.0,5.0,2.0,5.0,1.0,5.0,3.0,6.0,23.0,194.0,102.0,109.0,183.0,4.0,1.0,570.0,5.0,,,8.0,9.0,11.0,106.0,279.0,3.0,206.0,10.0,3.0,73.0,389.0,15.0,4.0,3.0,16.0,30.0,73.0,15.0,43.0,,,,0.0,,,1.0,2.0,,1.0,,1.0,1.0,2.0,,9.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,True,0,0,206,0,297,1,0.16,23,106,18,53,23,0,True,6,60,6,11,True,0,0,43,8,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::3fb7c0ab25ef4b3db335ad6f5afe4e10,opta:Player:9cjpmzuv45ecn52cspao7p65m,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Evelyn,Shores,E. Shores,Midfielder,USA,15,3,,USA,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,True,10,811,1,1,11,2,3,1,17,9,9,2,2,0,0,64.0,11,1.22,20,0,0,0,0,0,1.1455,-0.1455,68.0,64.49,70.73,9.76,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,12.0,29.0,10.0,45.0,1.0,93.0,2.0,20.0,9.0,107.0,38.0,69.0,149.0,188.0,6.0,10.0,1.0,,1.0,66.0,26.0,40.0,,14.0,6.0,20.0,2.0,320.0,,,52.0,20.0,4.0,35.0,,79.0,7.0,3.0,9.0,,1.0,10.0,4.0,6.0,3.0,1.0,15.0,203.0,125.0,95.0,195.0,8.0,52.0,811.0,13.0,1.0,,40.0,9.0,9.0,234.0,332.0,11.0,210.0,25.0,27.0,122.0,639.0,31.0,12.0,5.0,24.0,49.0,120.0,33.0,73.0,,1.0,0.0,0.0,,,1.0,1.0,,1.0,,1.0,8.0,6.0,47.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,0,0,210,0,373,4,0.11,15,234,41,64,15,0,True,17,68,14,41,True,0,0,23,40,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::405bbcc7f91848b4a28e72f45ffb7d55,opta:Player:9aj5gfycwgc6r0b550zagl4a1,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Dani,Weatherholt,D. Weatherholt,Midfielder,USA,17,3,,USA,,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,True,8,695,1,0,3,1,2,0,16,8,7,0,2,0,0,80.0,8,1.04,0,0,0,0,0,0,0.9324,0.0676,66.67,63.24,53.85,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,6.0,7.0,8.0,33.0,,66.0,1.0,,,68.0,25.0,43.0,65.0,158.0,4.0,8.0,,,1.0,55.0,19.0,36.0,,9.0,2.0,21.0,,310.0,,,35.0,17.0,10.0,28.0,,107.0,2.0,2.0,8.0,5.0,,,,5.0,2.0,,8.0,247.0,148.0,107.0,247.0,8.0,68.0,695.0,9.0,,,25.0,8.0,7.0,101.0,319.0,3.0,255.0,24.0,4.0,64.0,532.0,1.0,1.0,5.0,10.0,12.0,44.0,21.0,52.0,,0.0,1.0,0.0,1.0,1.0,,4.0,1.0,,1.0,2.0,1.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,255,0,320,0,0.0,8,101,1,20,8,0,True,16,67,9,13,True,0,0,40,25,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::40a07c6e4fd74acd864ee7f812351843,opta:Player:f05vaz2h7sxozmvi641cf7qi1,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Sophia,Wilson,S. Wilson,Forward,USA,9,4,,USA,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,True,12,832,4,1,33,5,18,1,6,17,15,3,1,0,0,66.0,10,1.08,0,0,1,0,0,0,4.479,-0.479,75.0,39.0,71.43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,2.0,5.0,12.0,37.0,13.0,120.0,3.0,,16.0,100.0,61.0,39.0,230.0,45.0,11.0,8.0,2.0,3.0,3.0,93.0,59.0,34.0,,,10.0,35.0,3.0,137.0,,,68.0,24.0,16.0,54.0,,36.0,11.0,18.0,9.0,2.0,3.0,,,11.0,,1.0,2.0,84.0,67.0,33.0,98.0,2.0,4.0,832.0,39.0,4.0,5.0,1.0,17.0,15.0,171.0,153.0,33.0,100.0,8.0,58.0,53.0,393.0,7.0,7.0,13.0,2.0,6.0,52.0,8.0,47.0,,1.0,3.0,1.0,4.0,3.0,1.0,,,1.0,,1.0,15.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,0,0,100,0,160,0,0.11,2,171,7,8,2,0,True,6,75,0,7,True,0,0,25,1,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::412a04808d4b426f98c57acfa8b7a049,opta:Player:e7ytx7wk17xdw9qae53uaorca,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Talia,Sommer,T. Sommer,Midfielder,Israel,14,3,,ISR,,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,True,4,35,0,0,1,0,1,0,2,1,3,1,0,0,0,86.0,0,0.0,0,0,0,0,0,0,0.1373,-0.1373,100.0,66.67,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,4.0,7.0,1.0,12.0,,,,9.0,3.0,6.0,15.0,9.0,,,,,,9.0,3.0,6.0,,3.0,2.0,16.0,1.0,34.0,,,3.0,3.0,3.0,4.0,,2.0,2.0,1.0,,,4.0,,,1.0,,,,29.0,9.0,20.0,29.0,,1.0,35.0,1.0,,,1.0,1.0,3.0,6.0,34.0,1.0,29.0,2.0,3.0,5.0,54.0,,,1.0,,1.0,4.0,1.0,4.0,,,,0.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,29,0,34,0,0.0,0,6,0,1,0,0,True,2,100,3,0,True,0,0,0,1,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::41a5277f439b4063aa41d7f902111d8a,opta:Player:9igg9mubjgnwpqxx8ywhzzmz8,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Brecken,Mozingo,B. Mozingo,Forward,USA,15,4,,USA,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,True,6,219,0,0,3,0,1,0,3,2,1,1,0,0,0,63.0,4,1.64,9,0,0,0,0,0,0.3151,-0.3151,60.0,48.15,66.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2.0,6.0,12.0,2.0,17.0,,9.0,,27.0,14.0,13.0,56.0,11.0,,4.0,,,,24.0,13.0,11.0,1.0,4.0,5.0,12.0,1.0,34.0,,,5.0,3.0,1.0,4.0,,2.0,5.0,1.0,2.0,1.0,4.0,10.0,,5.0,,2.0,1.0,20.0,29.0,4.0,22.0,2.0,,219.0,11.0,,,,2.0,1.0,41.0,37.0,3.0,23.0,5.0,5.0,14.0,100.0,8.0,7.0,4.0,,,19.0,3.0,14.0,1.0,,,0.0,,,,,,,,,2.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,23,0,51,0,0.0,1,41,14,1,1,0,True,3,60,4,3,True,0,0,100,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::41bc212c8b704218a9bdd418e016cfe3,opta:Player:9e65qlc7dfjkajyhzhak8sc7p,nwsl::Football_Team::cbfcacbef5bc4a278442c00926ac9ebc,Denver Summit,Janine,Sonis,J. Sonis,Forward,Canada,6,4,,CAN,,opta:Team:b6ztd03z31b0yfcae0qovefpw,Denver,DEN,Denver Summit,US,True,9,747,4,1,9,5,6,1,13,2,9,0,0,1,0,76.0,11,1.33,19,0,1,1,1,0,1.834,2.166,86.67,53.45,16.67,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,5.0,1.0,9.0,59.0,4.0,87.0,3.0,19.0,8.0,58.0,27.0,31.0,166.0,163.0,2.0,11.0,,2.0,4.0,52.0,22.0,30.0,,16.0,8.0,97.0,,356.0,1.0,2.0,43.0,15.0,6.0,48.0,3.0,60.0,9.0,6.0,9.0,,,15.0,6.0,6.0,4.0,2.0,20.0,266.0,141.0,161.0,267.0,2.0,69.0,747.0,9.0,3.0,1.0,13.0,2.0,9.0,172.0,379.0,9.0,287.0,15.0,17.0,92.0,640.0,32.0,21.0,6.0,17.0,29.0,89.0,35.0,63.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,,1.0,,1.0,3.0,6.0,27.0,8.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,287,0,423,6,0.12,20,172,44,49,20,0,True,13,87,16,6,True,0,0,41,13,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::4314e1fbd3924a09a365af62abcdb3b4,opta:Player:etdam0sfwiphiwykieovlsyy1,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Sarah,Gorden,S. Gorden,Defender,USA,11,2,,USA,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,True,9,728,0,1,0,1,0,1,11,9,9,0,2,0,0,87.0,10,1.24,0,0,0,0,0,0,0.0,0.0,100.0,53.19,28.57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,10.0,4.0,9.0,35.0,,101.0,2.0,,,47.0,22.0,25.0,10.0,146.0,4.0,9.0,1.0,,,33.0,12.0,21.0,,12.0,,94.0,,384.0,,,49.0,8.0,4.0,41.0,,116.0,1.0,,8.0,,1.0,,,1.0,4.0,,20.0,333.0,79.0,261.0,320.0,,2.0,728.0,3.0,1.0,,45.0,9.0,9.0,61.0,391.0,,340.0,11.0,,51.0,504.0,,,2.0,10.0,22.0,28.0,23.0,29.0,,,,0.0,,,1.0,7.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,0,0,340,0,391,0,0.12,20,61,0,42,20,0,True,11,100,12,14,True,0,0,48,45,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::434f01fb0e2f4e65bbfc72e91eaf5aed,opta:Player:2e7okknsm1jka3bq72ybsrdp0,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Taylor,Rath,T. Rath,Goalkeeper,USA,26,1,,USA,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0.0,0,0,0,0,0,0,True,0,0,0,0,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::443cefb274fa4bf8858e26051786d10e,opta:Player:7v6cr5ohzfbu6gf0dvw05q8h6,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Shae,Holmes,S. Holmes,Defender,USA,25,2,,USA,,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,True,1,72,0,0,0,0,0,0,2,0,0,0,0,0,0,71.0,2,2.5,0,0,0,0,0,0,0.0,0.0,66.67,57.14,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,4.0,,5.0,,,,7.0,3.0,4.0,7.0,13.0,,2.0,,,,7.0,3.0,4.0,,1.0,,,,27.0,,,4.0,1.0,1.0,4.0,,10.0,,,1.0,1.0,,,,1.0,1.0,,1.0,19.0,7.0,12.0,18.0,1.0,5.0,72.0,2.0,,,1.0,,,13.0,27.0,,19.0,3.0,,8.0,44.0,,,2.0,,2.0,6.0,2.0,6.0,,,,0.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,19,0,27,0,0.0,1,13,0,3,1,0,True,2,67,1,0,True,0,0,33,1,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::444e4e5d84d248e2841030cc724d2ffc,opta:Player:184w1exd2fg2pia1hanq3h5gp,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Kennedy,Wesley,K. Wesley,Defender,USA,2,2,,USA,,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,True,12,1080,1,0,2,1,2,0,5,11,24,0,0,0,0,88.0,13,1.08,0,0,0,0,0,0,0.4121,0.5879,62.5,66.67,64.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,9.0,16.0,12.0,40.0,2.0,178.0,2.0,,2.0,72.0,24.0,48.0,52.0,341.0,4.0,10.0,3.0,,1.0,47.0,15.0,32.0,1.0,15.0,2.0,351.0,,803.0,,,109.0,12.0,3.0,61.0,,124.0,2.0,2.0,12.0,,,,,,9.0,,31.0,705.0,192.0,559.0,720.0,3.0,2.0,1080.0,,,1.0,59.0,11.0,24.0,124.0,856.0,2.0,751.0,8.0,17.0,105.0,1017.0,2.0,2.0,,25.0,41.0,63.0,44.0,64.0,,0.0,1.0,0.0,,,,9.0,7.0,,8.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,True,0,0,751,0,858,0,0.0,31,124,2,72,31,0,True,5,62,15,25,True,0,0,43,59,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::446bca9a37f94c40b40ff500f4dd6870,opta:Player:7pynp0g6h56oqimzdffivfpat,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Kaleigh,Riehl,K. Riehl,Defender,USA,18,2,,USA,,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,True,10,900,0,1,3,1,0,1,3,5,3,0,0,0,0,85.0,7,0.7,0,0,0,0,0,0,0.4987,-0.4987,37.5,53.33,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,13.0,13.0,10.0,39.0,1.0,79.0,5.0,,,45.0,21.0,24.0,14.0,176.0,1.0,5.0,2.0,,,19.0,8.0,11.0,1.0,4.0,2.0,95.0,,409.0,,,41.0,10.0,6.0,33.0,,148.0,3.0,,10.0,,,,,,5.0,1.0,25.0,341.0,124.0,262.0,361.0,5.0,,900.0,3.0,,,32.0,5.0,3.0,80.0,458.0,3.0,386.0,8.0,10.0,72.0,545.0,,,1.0,17.0,27.0,40.0,32.0,45.0,,,,0.0,,,1.0,3.0,28.0,1.0,28.0,,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,386,0,458,0,0.1,25,80,0,52,25,0,True,3,38,4,26,True,0,0,48,32,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::44789b184b6840b7b707d62b996ad090,opta:Player:bp34vn963cxgnx6b7q7sig9hw,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Prisca,Chilufya,P. Chilufya,Forward,Zambia,24,4,,ZAM,,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,True,10,121,1,0,2,1,1,0,2,9,1,2,0,0,0,57.0,5,3.72,0,0,0,0,0,0,0.6394,0.3606,40.0,36.84,44.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,5.0,4.0,10.0,10.0,2.0,21.0,,,1.0,38.0,24.0,14.0,45.0,11.0,2.0,4.0,1.0,,1.0,29.0,19.0,10.0,,,,2.0,2.0,32.0,,,13.0,3.0,,9.0,1.0,9.0,,1.0,,,10.0,,,4.0,,,,18.0,16.0,2.0,18.0,3.0,,121.0,9.0,,,,9.0,1.0,35.0,32.0,2.0,18.0,5.0,9.0,14.0,72.0,2.0,2.0,3.0,,,12.0,4.0,14.0,1.0,1.0,0.0,0.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,18,0,34,0,0.0,0,35,2,0,0,0,True,2,40,0,9,True,0,0,0,0,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::452e1e88a12648b18de7e60d6da83626,opta:Player:d0zsyv4xdt0hunaikjy3tde96,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Mimi,Alidou,M. Alidou,Midfielder,Canada,26,3,,CAN,,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,True,12,667,0,2,4,2,3,2,5,15,11,1,0,0,0,65.0,9,1.21,0,0,0,0,0,0,0.6727,-0.6727,83.33,37.14,46.67,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,8.0,7.0,12.0,36.0,3.0,54.0,1.0,,1.0,70.0,44.0,26.0,96.0,57.0,8.0,7.0,2.0,,,55.0,36.0,19.0,,7.0,2.0,17.0,1.0,159.0,,,18.0,16.0,7.0,44.0,,49.0,4.0,3.0,6.0,5.0,6.0,1.0,1.0,3.0,,1.0,6.0,103.0,60.0,44.0,97.0,1.0,2.0,667.0,19.0,1.0,,6.0,15.0,11.0,105.0,159.0,4.0,103.0,6.0,22.0,56.0,271.0,7.0,7.0,5.0,7.0,11.0,41.0,22.0,45.0,,,,0.0,,,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,103,0,167,1,0.27,6,105,8,17,6,0,True,5,83,7,15,True,0,0,35,6,0,0
2026,nwsl::Football_Season::0b6761e4701749f593690c0f338da74c,nwsl::Football_Player::45bf406d7ed24ab3bb75e6e7ead8721c,opta:Player:9xgsn7n84rjcm7ysyf6jktct0,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Aaliyah,Farmer,A. Farmer,Defender,Mexico,,2,,MEX,,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,True,10,564,0,0,3,0,0,0,11,7,0,1,1,0,0,85.0,9,1.44,0,0,0,0,0,0,0.3999,-0.3999,55.0,57.63,66.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3.0,6.0,10.0,50.0,,62.0,2.0,,1.0,59.0,25.0,34.0,36.0,82.0,4.0,9.0,,,,50.0,22.0,28.0,,8.0,2.0,75.0,1.0,246.0,,,32.0,8.0,4.0,40.0,,45.0,2.0,,6.0,3.0,4.0,,,8.0,2.0,,11.0,206.0,79.0,133.0,201.0,9.0,7.0,564.0,10.0,,,21.0,7.0,,67.0,252.0,3.0,212.0,20.0,7.0,40.0,364.0,2.0,2.0,4.0,2.0,4.0,22.0,20.0,36.0,,,,0.0,,,,2.0,,,,,3.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,212,0,254,0,0.0,11,67,2,15,11,0,True,11,55,8,9,True,0,0,73,21,0,0
