season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_won,total_fouls_won,duels,recoveries,unsuccessful_dribbles,unsuccessful_long_passes,total_touches_in_opposition_box,penalty_goals_conceded,unsuccessful_crosses_corners,index,offsides,time_played,foul_won_penalty,aerial_duels,putthrough_blocked_distribution_won,total_successful_passes_excl_crosses_corners,substitute_off,shots_on_target_inc_goals,successful_crosses_corners,ground_duels_lost,forward_passes,ground_duels,successful_passes_opposition_half,goals_conceded_inside_box,unsuccessful_short_passes,foul_attempted_tackle,putthrough_blocked_distribution,unsuccessful_passes_opposition_half,total_shots,unsuccessful_passes_own_half,total_losses_of_possession,leftside_passes,unsuccessful_crosses_open_play,substitute_on,successful_crosses_open_play,backward_passes,tackles_lost,successful_short_passes,successful_open_play_passes,open_play_passes,successful_dribbles,shots_off_target_inc_woodwork,successful_lay_offs,total_passes,unsuccessful_launches,total_tackles,aerial_duels_won,starts,appearances,blocked_shots,times_tackled,duels_lost,total_unsuccessful_passes_excl_crosses_corners,aerial_duels_lost,duels_won,rightside_passes,key_passes_attempt_assists,successful_passes_own_half,touches,interceptions,corners_won,total_fouls_conceded,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,goals_conceded_outside_box,successful_corners_into_box,corners_taken_incl_short_corners,successful_long_passes,unsuccessful_corners_into_box,total_clearances,throw_ins_to_opposition_player,clean_sheets,throw_ins_to_own_player,unsuccessful_lay_offs,through_balls,blocks,successful_launches,right_foot_goals,left_foot_goals,goal_assists,goals_from_inside_box,assists_intentional,handballs_conceded,headed_goals,clearances_off_the_line,own_goal_scored,last_man_tackle,penalties_conceded,attempts_from_set_pieces,saves_made_caught,punches,goalkeeper_smother,saves_made_parried,gk_unsuccessful_distribution,crosses_not_claimed,catches,drops,saves_made,penalties_faced,gk_successful_distribution,saves_made_from_outside_box,saves_made_from_inside_box,penalty_goals,penalties_taken,goals_from_outside_box,set_pieces_goals,penalties_saved,saves_from_penalty,second_goal_assists,goal_kicks,total_red_cards,red_cards_2nd_yellow,other_goals,penalties_off_target,straight_red_cards
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::48fbfdd7f8004d3cb8bd7ef56db89b4c,opta:Player:9zcl2x3h5b1cb2sf5wuarmwru,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Camryn,Biegalski,C. Biegalski,Defender,USA,30,2,,USA,81,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,17,1257,0,0,0,0,0,0,43,8,12,1,1,0,0,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12,183,122,19,27,4,1,12,10,1,1257,,33,14,361,5,,3,66,287,150,162,22,137,4,53,103,,73,270,109,12,4,3,59,17,341,358,522,12,,,525,11,60,13,13,17,,31,86,164,20,97,70,10,202,965,18,3,8,0,0,0,True,0,0,0,0,525,3,0,20,270,0,47,20,0,True,,,,20,,49,22,2,128,1,1,2,3,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::badbf997458d485caabfecfba5bb76f1,opta:Player:8v62hppzsz2yonw60h9910iga,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Stars,Jenna,Bike,J. Bike,Forward,USA,24,4,,USA,193,opta:Team:dzxypx8djih58p668surbi4qm,Chicago Stars,CHI,Chicago Stars,US,9,228,0,0,1,0,1,0,5,5,4,2,1,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,36,24,1,5,,,10,10,2,228,,3,1,70,1,1,1,11,53,33,35,7,22,3,6,27,1,10,48,25,10,8,1,13,3,66,69,96,10,,,97,3,8,1,1,9,,2,13,27,2,23,6,,36,179,5,2,5,0,0,0,True,0,0,0,0,97,1,0,4,48,0,9,4,0,True,2,,1,4,,4,3,,19,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::84b30914edbb45ddb082f69074fb818a,opta:Player:1yva0f096q2oqk5gz59utr42y,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Bella,Bixby,B. Bixby,Goalkeeper,USA,1,1,,USA,79,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,22,1980,0,0,0,0,0,0,0,0,2,0,1,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,168,,185,,,,10,,1980,,9,,338,,,,1,311,2,43,19,9,,1,104,,90,197,132,,,,,,229,187,250,,,,532,56,,6,22,22,,,4,194,3,7,89,,295,718,,,,,,0,True,0,0,0,0,532,0,0,109,197,0,294,109,0,True,2,,,109,,17,,10,,,,,15,,,,,,,,,1,,,,3,11,,12,63,,29,,63,,189,18,45,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::3b960ea4fb40463695905d6c8a07383e,opta:Player:24lhpn1z5ikitapll48t1z7kk,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville,Jordyn,Bloomer,J. Bloomer,Goalkeeper,USA,24,1,,USA,268,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::57cabe53d1ed4d218308d32c6a2c73b6,opta:Player:5wjfxb57gtzmp7m29wotyafv9,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville FC,Gemma,Bonner,G. Bonner,Defender,England,4,2,,ENG,24,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville FC,USA,20,1800,1,0,9,0,2,0,26,32,2,0,3,0,0,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,155,120,1,130,23,3,4,10,,1800,,59,14,626,,2,,50,420,96,166,33,95,19,27,148,9,81,242,225,3,,,55,14,553,585,782,4,7,,851,61,40,27,20,20,4,5,82,225,32,73,151,4,460,1122,23,3,32,1,0,0,True,0,0,0,0,851,0,0,73,242,0,203,73,0,True,1,,,73,,100,,5,4,,,26,16,1,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::87932cfc9c3d4927a1b04436bf6ceb4a,opta:Player:86xqmp60672vnqn7wbsgbr07p,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Kate Elizabeth,Bowen,K. Bowen,Defender,New Zealand,14,2,,NZL,200,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,USA,2,91,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,,1,,,,10,,91,,1,,80,,,,,18,1,10,1,4,,1,3,,2,5,16,,1,,12,,79,80,85,,,,85,,,,1,2,,,1,5,1,1,39,,70,95,1,,,0,0,0,True,0,0,0,0,85,0,0,1,5,0,2,1,0,True,,,,1,,2,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::c5ab6add4ef243f8aa8a491ef9861f2a,opta:Player:bk59xw0wl2ou43oapb0opja0a,nwsl::Football_Team::269e825b853f4b43a9d38390aa92bf6e,Chicago Red Stars,Emily,Boyd,E. Boyd,Goalkeeper,USA,21,1,,USA,211,opta:Team:dzxypx8djih58p668surbi4qm,Red Stars,CHI,Chicago Red Stars,USA,3,270,0,0,0,0,0,0,0,0,1,0,0,0,0,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,21,,17,,,,10,,270,,1,,52,,,,,43,1,9,6,2,,,10,,9,20,18,,,,,,33,33,41,,,,71,4,,,3,3,,,1,19,1,1,10,,43,96,,,,0,0,0,True,0,0,0,0,71,0,0,19,20,0,36,19,0,True,,,,19,,3,,1,,,,,,,,,,,,,,,,,,,1,,4,5,,,,11,,23,4,7,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::49aae4605ea74966a31f96dbe5fcb5ac,opta:Player:f02o5cstwe8wiq79i7mt76k2c,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Hope,Breslin,H. Breslin,Midfielder,USA,55,3,,USA,230,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,8,77,0,0,2,0,0,0,3,4,1,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,27,6,2,2,3,,4,10,,77,,4,1,19,,,,10,14,23,16,1,14,2,3,14,2,6,32,4,4,8,,4,2,18,19,35,7,2,,35,1,5,3,,8,,5,11,16,1,16,13,1,3,75,,,4,,,0,True,0,0,0,0,35,0,0,1,32,0,3,1,0,True,,,,1,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::22bdee5e6c5840a4891fc6d9abecfbb7,opta:Player:bzk89svsd2os7tv4wsbfaiivo,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Belle,Briede,B. Briede,Midfielder,USA,19,3,,USA,101,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,21,1361,1,0,7,0,4,0,20,4,14,1,1,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,107,100,4,17,11,1,4,10,1,1361,,32,10,317,8,4,1,26,139,75,151,12,81,4,24,66,7,36,133,97,4,6,1,83,11,314,311,409,5,3,1,415,9,31,15,15,21,,13,43,98,17,64,96,11,167,573,7,4,4,1,0,1,True,0,0,0,0,415,1,0,3,133,0,20,3,0,True,5,,,3,,21,,4,1,,3,2,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::38533cb4693048bb8dfce55130bd4eaa,opta:Player:4aix0gos55qf4mdpld547ek7p,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Amber Jean,Brooks,A. Brooks,Defender,USA,22,2,,USA,60,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,16,1032,2,0,7,0,4,0,6,15,3,0,5,0,0,,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,71,72,2,64,13,2,3,10,,1032,,31,4,521,3,4,,24,279,40,121,21,56,9,8,81,7,42,143,235,3,5,,50,6,474,509,624,1,3,,641,18,12,19,11,16,1,6,36,120,12,35,77,3,400,781,14,2,15,2,0,0,True,0,0,0,0,641,0,0,47,143,0,111,47,0,True,1,,,47,,50,6,1,5,,1,2,4,,1,,2,,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::3bc373314f634a4aad24e6ecb5847dde,opta:Player:349m08nptx7matql2hebn5t78,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Ryanne,Brown,R. Brown,Defender,USA,22,2,,USA,255,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,1,,,,,10,,2,,,1,2,,,,1,3,1,1,,2,,1,1,,1,3,1,,1,,,,2,2,4,,,,4,,,,,1,,1,1,2,,,,,1,10,1,,,0,0,0,True,0,0,0,0,4,0,0,0,3,0,0,0,0,True,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::e665f7e5a7664a58a79e3af29fd8263e,opta:Player:q6aokswzsxorqhgnq3efugic,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave FC,Kayla,Bruster,K. Bruster,Defender,USA,25,2,,USA,269,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave FC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::b5693dcd2cea4a95869dd75c50ec0337,opta:Player:3wv8fvkh6lf02lkinpj30ecfe,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Haley,Bugeja,H. Bugeja,Forward,Malta,7,4,,MLT,234,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,3,71,0,0,0,0,0,0,1,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,7,2,1,1,3,,,10,,71,,4,2,19,,,,1,7,3,16,2,6,,3,4,,3,12,9,,3,,6,1,18,19,26,,,,26,1,2,1,,3,,1,4,7,3,3,4,5,3,39,,,,0,0,0,True,0,0,0,0,26,0,0,1,12,0,2,1,0,True,,,,1,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::ca703e646b954f44826d8c51078d5fc1,opta:Player:7aan3ytixshjgturnu20vsw6h,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Lindsey,Burke Harris,L. Harris,Goalkeeper,USA,,1,,USA,229,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,1,90,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,13,,8,,,,10,,90,,1,,28,,,,,20,,5,1,2,,,6,,4,10,7,,,,,,17,17,20,,,,38,,,1,1,1,,,,10,,1,11,,23,51,,,,0,0,0,True,0,0,0,0,38,0,0,11,10,0,19,11,0,True,,,,11,,1,,,,,,,1,,,,,,,,,,,,,,1,,2,2,,,,5,,10,4,1,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::a01169117e014aaf8ec00b2541159562,opta:Player:7l1cgwegu2530j63g6fi4hfit,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Elli Kayla,Burris,E. Burris,Defender,USA,7,2,,USA,270,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::8362f93fd2084af485ffb37a95c03456,opta:Player:4r5t11dg5zky5arkz4vx1rwiy,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Katy,Byrne,K. Byrne,Midfielder,USA,50,3,,USA,271,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::a508823d48c24d818a9b76c99106c143,opta:Player:53uflfknc5uus7iqw3obp5fx1,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Jane,Campbell,J. Campbell,Goalkeeper,USA,1,1,,USA,50,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,22,1980,0,0,0,0,0,0,0,1,3,0,2,0,0,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,7,215,,286,,4,,10,,1980,,3,,389,,,,2,465,4,61,27,11,1,,167,,130,303,110,,,,,,234,255,375,,,,686,129,,3,22,22,,1,2,297,,5,111,3,328,866,,,1,0,0,0,True,0,0,0,0,686,0,0,155,303,0,441,155,0,True,1,,,155,,15,,6,,,,,33,,,,,,,,,,,,,1,6,2,14,75,,24,,54,4,167,18,35,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::d4a20bed054048978363761bf15b6edf,opta:Player:auxh2h28s4f16tb34cnue0bmx,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Marley Angelina,Canales,M. Canales,Midfielder,USA,13,3,,USA,243,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,4,80,0,0,1,0,0,0,1,1,1,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,3,,3,2,,,10,,80,,2,,12,1,,,4,8,6,3,2,1,1,1,3,1,1,8,1,,3,,3,,12,12,16,,1,,16,2,1,,1,4,,2,6,4,2,2,4,,9,33,4,,1,0,0,0,True,0,0,0,0,16,0,0,0,8,0,3,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::7b95e77ca5184ed39abbd7481af81fee,opta:Player:dtrm0ji0olk3n01v71m8a5exh,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Allysha,Chapman,A. Chapman,Defender,Canada,2,2,,CAN,87,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,14,1122,0,0,0,0,0,0,13,9,14,2,2,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,14,85,74,2,48,2,2,13,10,2,1122,,19,4,356,5,,2,25,269,66,130,15,98,7,21,91,,68,191,20,13,,2,73,11,321,343,487,3,,,502,25,24,10,14,14,,7,34,146,9,51,140,4,228,760,21,1,9,0,0,0,True,0,0,0,0,502,2,0,35,191,0,83,35,0,True,1,,,35,,29,16,4,84,,,5,9,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::8094c154313e47feae1e6aba09c98400,opta:Player:7gvdzul3qvjac851i2gfsf8tm,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Simone,Charley,S. Charley,Forward,USA,18,4,,USA,174,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,20,1074,2,0,21,0,11,0,9,13,15,11,1,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,194,30,32,2,80,3,4,10,11,1074,2,71,9,106,6,11,3,74,48,123,79,16,59,5,18,57,21,8,175,39,4,10,3,47,2,104,98,159,23,10,5,167,2,11,32,10,20,10,57,113,61,39,81,33,6,30,444,2,11,13,1,1,1,True,0,0,0,0,167,3,0,2,175,0,4,2,0,True,1,,,2,,16,1,1,1,1,,1,1,1,,,2,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::89fc194b815b47cfaa9e9fd9f5e0a583,opta:Player:741s72n2a9z9o8lbcz3jx8gyd,nwsl::Football_Team::ac29701756da44a08457762380c10733,Racing Louisville FC,Alexandra Carla,Chidiac,A. Chidiac,Midfielder,Australia,27,3,,AUS,128,opta:Team:dtucewmt49th1p4selfutmnmc,Racing Lou,LOU,Racing Louisville FC,USA,18,959,2,0,10,0,6,0,8,5,14,1,0,0,0,,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,86,57,10,2,24,,6,10,1,959,1,9,11,265,12,6,,38,73,77,142,16,42,4,20,33,10,17,102,66,6,4,,93,6,263,252,296,11,4,1,309,1,14,2,14,18,4,24,45,44,7,41,77,8,123,468,6,9,5,1,1,1,True,0,0,0,0,309,0,0,2,102,0,4,2,0,True,1,,,2,,10,,,3,1,,2,,,2,,2,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::8db3e5d0e2ae49d393de38c15744f7b2,opta:Player:cmolam8ri93kos2rasjhnuxyi,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Sam,Coffey,S. Coffey,Midfielder,USA,17,3,,USA,18,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,21,1754,1,2,15,0,8,2,22,11,15,0,1,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,15,134,165,6,63,8,,43,10,,1754,,32,9,732,5,8,18,40,311,102,416,15,96,8,25,169,15,33,239,224,10,1,,125,10,658,719,869,15,7,5,891,15,32,14,20,21,8,19,58,159,18,76,231,35,334,1190,40,3,11,1,0,0,True,0,0,0,0,891,0,0.1,74,239,0,137,74,0,True,2,16,46,74,26,30,,5,1,,4,4,3,,1,2,1,1,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::0bb3c16212754939b111d70c83644b8e,opta:Player:1c2boqmoi50esuelgdd96o06h,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Danielle,Colaprico,D. Colaprico,Midfielder,USA,24,3,,USA,8,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,23,1952,1,3,11,0,5,3,25,25,33,0,4,0,0,,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,33,192,158,5,56,7,,29,10,,1952,,50,27,900,1,5,14,59,389,142,419,27,130,13,42,131,11,84,262,258,5,3,1,165,20,836,869,1051,5,6,4,1086,30,45,19,20,23,3,16,90,186,31,102,274,17,495,1441,53,2,25,0,1,0,True,0,0,0,0,1086,1,0.14,64,262,0,120,64,0,True,2,12,34,64,19,35,,7,1,,3,7,3,1,,3,1,3,2,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,
2022,nwsl::Football_Season::d1162e7ef3924fa19878d5c182e233bd,nwsl::Football_Player::3524a38bc7c5487aaf9d3deff35e8eec,opta:Player:cr97r14w47rg844ze1fahr3ai,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Averie,Collins,A. Collins,Forward,USA,99,4,,USA,257,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,2,16,0,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,5,1,,,1,,,10,,16,,2,1,2,,,,1,1,3,,,2,1,2,2,1,,2,1,,2,,1,1,2,2,4,,1,,4,,2,2,,2,,,1,2,,4,1,,2,8,,,1,0,0,0,True,0,0,0,0,4,0,0,0,2,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
