season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_lay_offs,successful_launches,right_foot_goals,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_long_passes,putthrough_blocked_distribution_won,shots_off_target_inc_woodwork,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,blocked_shots,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,corners_taken_incl_short_corners,appearances,foul_attempted_tackle,ground_duels,goals_from_outside_box,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,unsuccessful_corners_into_box,handballs_conceded,ground_duels_lost,leftside_passes,goals_from_inside_box,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,unsuccessful_lay_offs,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,gk_successful_distribution,unsuccessful_launches,set_pieces_goals,successful_corners_into_box,blocks,attempts_from_set_pieces,gk_unsuccessful_distribution,penalties_taken,clean_sheets,penalty_goals,penalties_conceded,own_goal_scored,clearances_off_the_line,through_balls,left_foot_goals,assists_intentional,goal_assists,headed_goals,last_man_tackle,saves_made,punches,catches,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,penalties_faced,saves_made_caught,crosses_not_claimed,goalkeeper_smother,drops,penalties_saved,saves_from_penalty,total_red_cards,red_cards_2nd_yellow,foul_won_penalty,other_goals,penalties_off_target,straight_red_cards
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c0076f9d59514192ab6a1107bfc8493a,opta:Player:706rwdwv4re27svfmlo7na3th,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Abby,Smith,A. Smith,Goalkeeper,USA,35,1,,USA,163,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,2,122,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,122,,,,5,,24,,,,6,27,,,,1,29,10,,1,44,1,,,7,1,,28,3,,26,,,24,2,,2,61,,2,,,,35,,10,,,9,,,,,1,1,,,,,6,,9,16,1,,1,,,,True,0,0,0,0,44,0,0,9,29,0,36,9,0,True,9,19,,,,,5,,,,,,,,,,,,,6,,4,2,3,4,,1,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::89c6676ce8024165b737f1a59cecb3f0,opta:Player:6z68ej070bws9x17xsmo4c4b9,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Taylor,Smith,T. Smith,Forward,USA,20,4,,USA,120,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,20,817,2,0,12,0,4,0,13,11,11,1,1,0,0,,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,817,27,15,,1,2,189,17,29,3,83,14,9,8,2,5,175,31,17,70,195,3,11,12,104,12,12,84,17,6,95,4,19,32,5,15,14,408,2,20,5,81,,85,31,10,42,4,7,3,11,3,5,89,8,25,1,1,42,64,2,107,111,8,3,47,4,12,39,True,0,0,0,0,195,3,0,7,175,0,21,7,0,True,,6,,1,1,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e03d1965093b4a96b068ea2112bdd6ea,opta:Player:70bj6elm2g05zf0tfvbbta2mt,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Havana,Solaun,H. Solaun,Midfielder,Jamaica,6,3,,JAM,143,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,6,274,1,0,5,0,2,0,5,1,1,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,274,3,3,,,1,108,2,25,,48,6,1,3,,2,53,26,5,29,109,2,1,2,70,1,5,35,32,2,34,,2,10,3,5,4,154,,6,1,20,1,33,8,10,10,2,4,,1,2,,24,1,3,,,12,19,,74,74,4,,14,,5,8,True,0,0,0,0,109,0,0,4,53,0,10,4,0,True,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::2e773e60038840b0859d0a411daed841,opta:Player:1veird0zbiclq3n6gtj3kp80l,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Hope,Solo,H. Solo,Goalkeeper,USA,1,1,,USA,84,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,8,720,0,0,0,0,0,0,0,0,4,0,2,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,720,,,,21,,234,,,,16,55,,,,,66,263,,9,343,,,,205,5,,64,108,,29,,,68,8,,35,405,,8,,4,,144,,10,4,,74,,4,2,,6,8,,,,2,91,,195,279,2,,2,,,2,True,0,0,0,0,343,0,0,74,66,0,129,74,0,True,74,33,,,,,11,,5,,,,,,,,,,,22,8,5,12,10,10,1,4,1,,,1,1,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::266288af33ed4b378e529b0cb8957ecf,opta:Player:3aj7p478dcuat6tz8096sq8dl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Emily,Sonnett,E. Sonnett,Defender,USA,6,2,,USA,27,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,16,1470,1,0,4,0,3,0,10,7,6,1,2,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1470,,,,17,,618,,56,2,109,71,2,1,3,12,164,415,13,74,667,,7,5,459,14,4,145,83,6,80,,,72,16,14,67,806,,16,6,39,,300,7,10,34,3,63,1,6,11,2,62,44,2,,,16,228,1,490,522,23,,28,3,21,23,True,0,0,0,0,667,1,0,63,164,0,134,63,0,True,1,34,,,7,,,,5,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::6ab00989545c40c7a9821442b499aa8a,opta:Player:97ssez228adiao5teqah0uqc5,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Nikki,Stanton,N. Stanton,Midfielder,USA,7,3,,USA,126,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,12,407,0,0,3,0,1,0,13,9,2,0,3,0,0,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,407,,8,,,,178,,30,1,51,5,1,2,1,8,47,90,16,35,180,2,9,3,131,10,3,40,44,2,23,,,23,4,3,17,232,1,12,8,33,,58,,10,22,1,9,,2,1,,42,7,,,,12,48,,138,140,9,,20,3,6,21,True,0,0,0,0,180,0,0,9,47,0,14,9,0,True,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::85beaae82a4e479d9b3769b8912613e5,opta:Player:7h1f3qucsuofwwq00gzaqjlcl,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Abigail,Steele,A. Steele,Goalkeeper,USA,40,1,,USA,205,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::fed95d382879402f971b73910f1a8e2a,opta:Player:dw593ezeekrbzlc2qhtc805p1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Katie,Stengel,K. Stengel,Forward,USA,28,4,,USA,74,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,21,968,4,1,19,0,8,1,4,2,4,9,0,0,0,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,968,1,11,16,,2,385,8,155,1,212,6,8,11,2,13,150,101,6,81,399,9,2,8,309,14,19,87,76,14,74,4,,34,10,16,21,531,1,21,2,50,,80,46,10,29,8,3,1,4,12,2,75,4,8,1,,33,88,4,302,312,25,2,46,2,6,17,True,0,0,0,0,399,1,0.09,3,150,0,9,3,0,True,,1,,,,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c42483b83a2041dab4baf49a0edbacf7,opta:Player:76jpcvgx7gno2hbb4b498mlzp,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Elizabeth,Stout,E. Stout,Goalkeeper,USA,,1,,USA,91,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,10,868,0,0,0,0,0,0,0,0,7,0,0,0,0,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,868,,1,,30,,149,,,,39,138,,,3,,154,136,,12,325,,,1,100,18,,150,27,3,70,,,137,9,2,80,463,,10,,6,,246,,10,9,,75,,7,4,,10,14,,,,1,52,,82,175,4,,1,,,5,True,0,0,0,0,325,0,0,75,154,0,213,75,0,True,91,72,,,,,33,,1,,,,,,,,,,,42,6,24,21,7,21,2,14,1,,2,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::bdc9a965e99042ee8cfa284864b47e1c,opta:Player:1fdbbyje8r3ie10uy00g75o89,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Chestley,Strother,C. Strother,Midfielder,USA,36,3,,USA,206,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::b049b0f8098949789470a9c3b2930d2c,opta:Player:ava6v4s57rbsbiidzvj2sduqx,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Andi,Tostanoski,A. Tostanoski,Goalkeeper,USA,24,1,,USA,157,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,136,,1,,2,,17,,,,3,43,,,,,45,12,,,58,,,,7,3,,43,4,,29,,,26,1,1,14,82,,2,,1,,50,,10,1,,8,,,1,,2,1,,,,1,4,,5,15,1,,1,,,,True,0,0,0,0,58,0,0,8,45,0,51,8,0,True,15,14,,,,,17,,,,,,,,,,,,,8,,4,3,1,5,,4,1,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::e68bda47fd2946fd842ea78f90a10aa2,opta:Player:9dhcf93mr1nfzxjv769gvnzyt,nwsl::Football_Team::73ef53968527477284cdd9823cb9d5b4,FC Kansas City,Erika,Tymrak,E. Tymrak,Midfielder,USA,15,3,,USA,97,opta:Team:84o73tduvg052h5xf8fp1kfpe,Kansas,KC,FC Kansas City,US,17,1164,1,2,18,0,6,2,16,9,25,3,0,0,0,,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1164,3,3,2,,1,292,8,55,13,139,16,10,12,2,8,202,77,22,80,299,11,9,21,182,11,18,96,100,23,93,3,3,57,14,18,25,548,23,17,4,130,1,110,29,10,73,6,21,5,25,6,4,144,3,22,14,2,63,34,,196,203,14,,71,6,11,67,True,0,0,0,0,299,5,0.15,21,202,0,37,21,0,True,,1,,8,2,,,,1,,,,1,1,,2,2,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::9bdee3b8ae2547069438975fa3aa4ae0,opta:Player:dwclepmsssh2hd8381rjqbufp,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Chioma Grace,Ubogagu,C. Ubogagu,Forward,England,6,4,,ENG,112,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,15,805,1,1,16,0,7,1,10,8,8,8,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,805,3,6,1,,,210,6,62,5,97,5,7,9,3,4,138,60,12,62,219,6,8,11,152,6,16,67,42,12,66,5,1,30,9,12,13,375,,15,3,72,,55,28,10,32,7,,5,8,1,6,77,3,12,,1,41,60,1,144,152,5,,45,2,7,31,True,0,0,0,0,219,5,0.11,0,138,0,5,0,0,True,,,,,,2,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::d90cabad749d4dd09e01a4f40afe693a,opta:Player:ewbvz3dxtwr7hx331uftylrkl,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rumi,Utsugi,R. Utsugi,Defender,Japan,20,2,,JPN,100,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,7,554,1,0,7,0,1,0,14,2,5,5,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,554,64,1,1,2,,283,3,51,4,78,18,4,6,2,2,118,138,23,57,287,,2,1,202,7,7,75,112,5,60,,16,30,6,15,23,466,1,7,2,43,,112,10,10,31,1,10,3,5,3,,48,3,8,,,15,12,1,208,212,5,,17,9,20,28,True,0,0,0,0,287,3,0,10,118,0,28,10,0,True,,7,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::13966c8ec3cb453391ba34ddef7df31c,opta:Player:4truizy1yj9rmnr6njomf5s5x,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kealia,Watt,K. Watt,Forward,USA,7,4,,USA,82,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,20,1626,11,3,43,0,29,3,27,12,11,30,0,0,0,,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,30,1626,11,2,4,1,6,341,29,95,21,186,9,14,14,5,7,282,87,30,92,353,7,12,17,246,19,43,101,100,31,144,14,2,63,18,21,22,721,6,20,9,127,3,98,95,10,62,29,6,19,11,4,12,138,2,65,2,2,69,60,8,244,252,11,,76,3,9,58,True,0,0,0,0,353,19,0.17,6,282,0,15,6,0,True,,2,,2,,,,,1,,,,,,5,3,3,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c52d8a667f9146da897c860a3edef8df,opta:Player:7174116iid7c6py32zq20bkk5,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Tiffany,Weimer,T. Weimer,Midfielder,USA,16,3,,USA,182,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,4,17,0,0,0,0,0,0,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17,1,4,2,,,9,,4,,6,,,,,,1,2,2,1,9,,,,7,,,1,2,1,1,,,2,,,,13,,4,,2,,3,1,10,3,,1,,,1,,3,1,,,,,,,8,8,1,,,,,2,True,0,0,0,0,9,0,0,1,1,0,1,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::0bc0d986844b458592417f6157d1aeb4,opta:Player:n4egj8ymfled94mco0lwa95,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Christen,Westphal,C. Westphal,Defender,USA,20,2,,USA,122,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,13,580,1,0,2,0,2,0,10,6,3,0,0,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,580,46,6,,,1,182,2,21,3,52,24,3,,2,6,129,53,13,63,189,4,6,5,96,15,2,87,10,4,62,,12,23,7,15,30,344,,13,4,44,1,119,4,10,22,2,6,3,3,2,2,52,11,5,,,24,39,,100,102,8,,30,3,17,20,True,0,0,0,0,189,3,0,6,129,0,30,6,0,True,,12,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::3aefd825eeab48d994fc572c7a023ea0,opta:Player:88k3tmpcg5ov13cd8b9rxyggl,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Lydia,Williams,L. Williams,Goalkeeper,Australia,,1,,AUS,66,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,15,1350,0,0,0,0,0,0,0,0,1,0,0,0,0,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1350,1,,,35,,277,1,,,19,126,,,4,,141,297,,10,452,,,,199,18,,136,82,,52,,1,119,15,,84,601,,15,,1,,285,,10,3,,117,,1,2,,3,11,,,,,85,,221,316,2,,,,1,1,True,0,0,0,0,452,0,0,117,141,0,243,117,0,True,123,43,,,,,66,,1,,,,,,,,,,,56,5,23,27,9,29,1,13,1,,3,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::68e5f52cde3e4044a55631c5eb109cd7,opta:Player:9c1f3u1nlb724sej501zgabit,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Kat,Williamson,K. Williamson,Defender,USA,5,2,,USA,149,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,USA,5,198,1,0,1,0,1,0,2,3,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,198,16,2,,1,,68,,15,,15,8,1,,1,1,39,35,3,12,70,3,3,,42,2,1,20,3,1,13,,11,7,3,1,9,123,1,5,2,11,,24,2,10,7,1,8,,1,4,,16,3,2,,,8,28,1,48,50,5,,9,1,4,3,True,0,0,0,0,70,0,0,8,39,0,16,8,0,True,,1,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::52a5effdc79a40faa0ba5954e8b3c372,opta:Player:7lh7diye5dsmb6rof647pdyhh,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Keelin,Winters,K. Winters,Midfielder,USA,11,3,,USA,7,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,20,1750,1,2,11,0,4,2,33,21,22,0,2,0,0,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,1750,1,,8,4,1,945,2,166,2,359,52,9,7,2,23,258,411,39,144,964,5,21,12,722,17,11,196,236,12,160,2,3,124,20,25,39,1195,,20,10,126,,324,20,10,95,4,46,2,22,23,2,172,16,3,,2,54,238,1,751,768,46,1,77,6,34,72,True,0,0,0,0,964,2,0.1,46,258,0,98,46,0,True,,12,,,4,,,,6,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::c7ec19eb84d54cc6b455d4d9a86a2971,opta:Player:23sfow38uu44vxafqgu5fxyp5,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Allie,Wisner,A. Wisner,Forward,USA,15,4,,USA,207,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::4a2441cafc054eb19ee8e3299e963a4a,opta:Player:dvrjartag9mqmkuu888yrj5cl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Sarah,Woldmoe,S. Woldmoe,Midfielder,USA,14,3,,USA,9,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,NJ/NY Gotham FC,US,18,1606,3,1,10,0,7,1,33,15,24,1,0,0,0,,27,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1606,9,,4,2,3,839,5,114,11,314,51,16,3,5,13,263,406,38,141,901,1,15,3,643,22,10,192,243,21,169,3,,74,18,26,46,1184,22,18,11,102,,361,12,10,74,7,66,2,24,11,1,126,23,23,14,1,39,183,3,668,709,24,,52,5,47,63,True,0,0,0,0,901,2,0.06,66,263,0,117,66,0,True,,12,,7,6,,,4,4,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::f148283f909c473abc4a1a55fdf75fde,opta:Player:62v83wd1rwo8j7hv8hrrj3t1x,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Kelsey,Wys,K. Wys,Goalkeeper,USA,18,1,,USA,49,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,14,1320,0,0,0,0,0,0,0,0,2,0,1,0,0,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1320,,,,51,,231,,,,73,295,,,4,2,305,130,,5,503,,,,94,13,,300,36,1,193,,1,183,14,2,107,642,,14,,4,,420,,10,4,,109,,2,1,,7,11,,,,1,47,,132,203,3,,3,,1,3,True,0,0,0,0,503,0,0,109,305,0,404,109,0,True,71,122,,,,,101,,2,,,,,,,,,,,64,3,22,37,7,27,2,12,1,1,2,,,,,,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::939dbe85be7545d7a100135571ba94b4,opta:Player:1xbmnft5hiqiqzmghn87c6vp,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Beverly,Yanez,B. Yanez,Midfielder,USA,17,3,,USA,34,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,20,1543,3,3,22,0,14,3,23,10,22,11,0,0,0,,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,1543,12,2,4,1,2,611,6,187,3,303,18,21,8,2,20,287,144,30,155,617,5,10,11,425,17,22,173,146,15,158,9,7,49,18,40,36,904,1,20,7,122,,175,50,10,78,14,19,3,22,17,2,159,9,21,1,1,61,109,3,440,444,37,1,81,7,13,61,True,0,0,0,0,617,3,0.17,19,287,0,37,19,0,True,,4,,,,,,,6,,,,,1,,2,3,1,,,,,,,,,,,,,,,,,1,,,
2016,nwsl::Football_Season::d2c9690effda46f698b046887407d1e7,nwsl::Football_Player::00588fa86e6345e88d90e3aacae4741b,opta:Player:30pcgn07mnn0sk4jp0t7bx9ed,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Shelina Laura,Zadorsky,S. Zadorsky,Defender,Canada,4,2,,CAN,55,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,13,1151,0,1,1,0,0,1,11,11,6,0,2,0,0,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1151,,1,,5,,463,,48,2,83,43,5,1,3,12,138,274,15,84,482,,11,1,323,10,1,127,129,,66,,1,54,12,10,63,610,,13,5,34,,208,1,10,27,,32,2,6,5,,51,38,2,,1,12,97,,342,355,17,,24,4,21,22,True,0,0,0,0,482,2,0.08,32,138,0,75,32,0,True,,20,,,8,,1,,5,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
