season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,unsuccessful_crosses_open_play,offsides,time_played,throw_ins_to_own_player,substitute_on,successful_launches,open_play_passes,corners_won,backward_passes,successful_crosses_corners,successful_passes_opposition_half,unsuccessful_launches,unsuccessful_long_passes,putthrough_blocked_distribution_won,goals_conceded_outside_box,aerial_duels_lost,total_losses_of_possession,successful_passes_own_half,total_tackles,unsuccessful_short_passes,total_passes,substitute_off,total_fouls_conceded,successful_dribbles,successful_short_passes,goals_conceded_inside_box,total_shots,total_unsuccessful_passes_excl_crosses_corners,rightside_passes,key_passes_attempt_assists,unsuccessful_passes_opposition_half,blocked_shots,throw_ins_to_opposition_player,recoveries,starts,putthrough_blocked_distribution,unsuccessful_passes_own_half,touches,appearances,foul_attempted_tackle,ground_duels,forward_passes,total_touches_in_opposition_box,index,duels_won,shots_on_target_inc_goals,successful_long_passes,successful_crosses_open_play,total_fouls_won,aerial_duels_won,unsuccessful_dribbles,duels,total_clearances,unsuccessful_crosses_corners,ground_duels_lost,leftside_passes,successful_open_play_passes,total_successful_passes_excl_crosses_corners,aerial_duels,clean_sheets,duels_lost,tackles_lost,interceptions,ground_duels_won,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,penalties_conceded,successful_lay_offs,shots_off_target_inc_woodwork,successful_corners_into_box,corners_taken_incl_short_corners,catches,unsuccessful_corners_into_box,handballs_conceded,own_goal_scored,penalty_goals_conceded,blocks,saves_made,gk_successful_distribution,punches,goalkeeper_smother,saves_made_from_outside_box,saves_made_parried,saves_made_from_inside_box,penalties_faced,saves_made_caught,gk_unsuccessful_distribution,unsuccessful_lay_offs,winning_goal,drops,right_foot_goals,left_foot_goals,headed_goals,second_goal_assists,assists_intentional,goals_from_inside_box,penalties_taken,goal_assists,through_balls,times_tackled,attempts_from_set_pieces,foul_won_penalty,crosses_not_claimed,set_pieces_goals,goals_from_outside_box,last_man_tackle,penalties_saved,saves_from_penalty,total_red_cards,straight_red_cards,penalty_goals,clearances_off_the_line,other_goals,penalties_off_target,red_cards_2nd_yellow
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::c51c2ea6078044c0aacecd0306ea21c5,opta:Player:pbjayuhhfpwy5cu7y7o2h0x5,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Madison,Tiernan,M. Tiernan,Midfielder,USA,73,3,,USA,182,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::9bdee3b8ae2547069438975fa3aa4ae0,opta:Player:dwclepmsssh2hd8381rjqbufp,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Chioma Grace,Ubogagu,C. Ubogagu,Forward,England,6,4,,ENG,80,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,17,1311,4,2,14,0,6,2,14,12,15,2,3,0,0,,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1311,50,2,1,328,14,91,5,135,3,18,9,4,13,225,100,16,86,334,9,12,37,224,26,14,104,87,13,89,8,12,88,15,24,27,656,17,4,143,107,74,10,80,6,6,5,15,13,28,169,9,12,76,49,224,230,26,,89,2,12,67,True,0,0,0,0,334,5,0.14,6,225,0,24,6,0,True,,5,8,,1,,,1,,3,2,,,,,,,,,,,,,,,4,,,1,4,1,2,2,,,,,,,,,,,,1,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::d90cabad749d4dd09e01a4f40afe693a,opta:Player:ewbvz3dxtwr7hx331uftylrkl,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rumi,Utsugi,R. Utsugi,Defender,Japan,20,2,,JPN,114,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,5,304,0,1,5,0,2,1,3,5,2,0,0,0,0,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,304,,1,,162,1,33,,49,2,12,2,1,4,43,79,5,24,164,3,5,,123,4,5,36,34,2,30,,,13,4,4,7,203,5,5,20,54,4,10,12,2,5,,2,5,1,29,7,1,13,43,126,128,9,,17,2,4,7,True,0,0,0,0,164,0,0.3,5,43,0,17,5,0,True,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,2,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::9cb23558bac040418e6fe42500f70055,opta:Player:a8dqjy4h1xsrq9afop7tatisq,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Michele,Vasconcelos,M. Vasconcelos,Midfielder,USA,7,3,,USA,110,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,11,486,2,3,14,0,5,3,11,4,10,1,1,0,0,,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,486,4,6,1,176,6,44,1,92,,2,10,1,7,98,44,12,39,176,6,4,10,133,9,14,41,48,8,45,3,2,35,5,18,4,316,11,1,60,47,28,10,32,5,2,1,10,,10,67,1,8,28,37,135,135,7,,35,1,5,32,True,0,0,0,0,176,1,0.56,2,98,0,4,2,0,True,,2,9,,,,,,,1,,,,,,,,,,,,,,,2,,,,2,1,,3,1,,,,,,1,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::514d945291b44c78adaabb4dfbf7ba03,opta:Player:c811si1xw5he6ih0o1mj94tsl,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Marta,Vieira da Silva Veiga,Marta,Forward,Brazil,10,4,,BRA,52,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,14,1254,6,0,34,0,14,0,13,15,27,0,4,1,0,,27,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,,1254,32,,,513,23,105,14,255,1,14,14,4,23,266,186,19,101,542,1,15,35,402,23,34,115,113,26,131,16,9,116,14,28,18,911,14,9,170,130,45,10,95,14,25,3,27,15,18,208,2,34,90,194,406,427,38,1,113,6,8,80,True,0,0,0,0,542,3,0,25,266,0,39,25,0,True,,7,20,5,18,,9,,,,,,,,,,,,,,,1,,,,6,,,,3,1,,2,,4,,,,3,,,,1,1,1,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::ab874a3ca2884b618bda80b4fea7d28a,opta:Player:89yzrfb8xz9ypcs4nr2iqgley,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Gabrielle Marie,Vincent,G. Vincent,Midfielder,USA,20,3,,USA,71,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,9,688,0,0,0,0,0,0,4,4,4,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,688,3,2,2,394,,14,1,60,7,27,3,1,9,74,290,10,37,413,,4,3,315,7,,64,64,2,43,,,41,7,7,27,511,9,1,26,184,,10,28,,34,,4,12,,47,38,6,10,151,334,349,21,3,19,6,9,16,True,0,0,0,0,413,0,0,34,74,0,61,34,0,True,,,,1,4,,3,,,,7,,,,,,,,,,,,0,,,,,,,,,,,1,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::38135498d7514c158465ed04903350b2,opta:Player:e4i408ibyt4r0n7znz46qllka,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Jazmin Nichole,Wardlow,J. Wardlow,Defender,USA,34,2,,USA,183,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::df332954de24442d91ee0ffad3c95c1a,opta:Player:br0hfimt3usbpyi5rtd3raooa,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Scout,Watson,S. Watson,Goalkeeper,USA,29,1,,USA,184,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::13966c8ec3cb453391ba34ddef7df31c,opta:Player:4truizy1yj9rmnr6njomf5s5x,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Kealia,Watt,K. Watt,Forward,USA,7,4,,USA,73,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,23,1801,2,1,27,0,13,1,28,10,10,15,0,0,0,,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,15,1801,9,1,,387,16,114,8,140,14,25,19,5,16,330,99,38,131,387,15,10,19,227,24,27,156,134,17,164,7,1,87,22,43,49,744,23,5,159,105,88,10,76,13,4,8,10,9,28,184,9,57,92,34,231,231,25,1,108,10,10,67,True,0,0,0,0,387,8,0.05,4,330,0,29,4,0,True,,3,14,,,,,,,1,1,,,,,,,,,,,1,,,2,,,,,1,,1,2,,,1,,,1,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::405bbcc7f91848b4a28e72f45ffb7d55,opta:Player:9aj5gfycwgc6r0b550zagl4a1,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Dani,Weatherholt,D. Weatherholt,Midfielder,USA,17,3,,USA,68,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,19,1341,0,0,3,0,1,0,14,21,14,0,1,0,0,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,,1341,27,3,5,418,4,77,4,132,10,12,12,6,30,189,188,23,103,431,6,21,2,306,34,3,115,103,6,81,1,8,58,16,27,42,691,19,9,100,177,13,10,72,1,10,3,14,34,9,164,33,8,62,74,303,316,64,,92,9,17,38,True,0,0,0,0,431,3,0,10,189,0,22,10,0,True,,3,2,1,1,,,1,,1,12,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::0bc0d986844b458592417f6157d1aeb4,opta:Player:n4egj8ymfled94mco0lwa95,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Christen,Westphal,C. Westphal,Defender,USA,20,2,,USA,130,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,4,138,0,0,1,0,0,0,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,138,18,3,1,61,,13,,16,3,8,1,1,2,34,26,3,11,61,,,2,40,,1,19,15,,15,1,5,5,1,3,7,116,4,,11,30,3,10,11,,2,,,6,3,19,5,3,6,3,42,42,8,,8,1,5,5,True,0,0,0,0,61,0,0,2,34,0,10,2,0,True,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::18131df4ae534c689959f1719bb561e6,opta:Player:bkflu3s5t6fuasx2blzwp4jit,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Rosemary Eleanor Florence,White,R. White,Midfielder,New Zealand,31,3,,NZL,105,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,9,655,2,1,19,0,8,1,8,14,5,5,0,0,0,,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,655,,1,1,194,2,49,4,85,1,10,4,,6,118,61,10,48,200,6,14,10,127,7,19,58,37,10,58,4,1,36,8,6,12,358,9,8,64,82,30,10,36,8,15,3,5,11,9,81,4,12,39,32,139,142,17,,45,2,5,25,True,0,0,0,0,200,3,0.14,15,118,0,25,15,0,True,,2,11,1,8,,6,1,,1,1,,,,,,,,,,,,,,1,1,,,,2,,1,1,,1,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::3aefd825eeab48d994fc572c7a023ea0,opta:Player:88k3tmpcg5ov13cd8b9rxyggl,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Lydia,Williams,L. Williams,Goalkeeper,Australia,,1,,AUS,146,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,USA,1,90,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,90,,,,16,,,,,1,3,,1,,3,18,,,21,,,,13,2,,3,9,,2,,,13,1,,1,38,1,,,10,,10,,,5,,,,,,1,,,2,13,18,,,,,,,True,0,0,0,0,21,0,0,5,3,0,8,5,0,True,,,,,,1,,,,,,6,14,,,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::81f566b89fa04830b4b1657453e4f818,opta:Player:1x229gvjahkxp7w02bh0v36ga,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Ryan,Williams,R. Williams,Defender,USA,13,2,,USA,124,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,4,232,0,0,1,0,0,0,5,4,1,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,232,35,1,1,114,,19,3,39,6,9,5,1,,63,49,9,21,115,2,4,4,81,2,1,30,,4,24,,6,31,3,10,13,224,4,3,28,50,,10,16,,4,3,1,2,4,30,6,7,14,46,84,85,2,,14,4,5,14,True,0,0,0,0,115,3,0,4,63,0,13,4,0,True,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::4a2441cafc054eb19ee8e3299e963a4a,opta:Player:dvrjartag9mqmkuu888yrj5cl,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Sarah,Woldmoe,S. Woldmoe,Midfielder,USA,14,3,,USA,9,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,NJ/NY Gotham FC,US,24,2160,1,3,8,0,1,3,31,25,21,2,0,0,0,,34,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2160,5,,8,1062,5,149,13,442,9,44,35,3,41,278,486,55,147,1106,,25,23,860,31,8,191,279,32,163,2,1,211,24,57,55,1470,24,15,193,414,14,10,117,1,55,2,21,21,6,255,28,27,97,264,879,915,62,3,138,24,31,96,True,0,0,0,0,1106,2,0.12,55,278,0,99,55,0,True,,7,7,11,31,,17,1,,2,4,,,,,,,,,,,1,,,1,,,,3,1,1,3,6,,,,,,,,,,,,1,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::86d4a1fc86dc4ab6ad3db5d44693760d,opta:Player:8ah1vcb4rwwtyv6pgocdmkl7u,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,NJ/NY Gotham FC,Kenie,Wright,K. Wright,Midfielder,USA,14,3,,USA,132,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,NJY,NJ/NY Gotham FC,USA,5,187,0,1,0,0,0,1,6,2,0,0,2,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,187,8,4,2,57,,4,,22,3,5,2,,5,33,18,7,12,57,1,2,2,38,3,,17,3,2,19,,4,7,1,2,1,99,5,2,16,38,,10,9,,2,,,,1,21,5,3,7,12,40,40,5,,12,1,2,9,True,0,0,0,0,57,0,0.48,2,33,0,7,2,0,True,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::939dbe85be7545d7a100135571ba94b4,opta:Player:1xbmnft5hiqiqzmghn87c6vp,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Beverly,Yanez,B. Yanez,Midfielder,USA,17,3,,USA,36,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,22,1866,1,0,30,0,9,0,54,29,29,1,1,0,0,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1866,11,1,4,671,8,131,1,219,16,35,30,2,51,279,270,93,158,681,4,29,8,469,21,30,193,132,19,146,7,19,151,21,48,52,1115,22,20,230,263,50,10,175,9,19,1,29,48,9,329,20,5,103,155,478,488,99,7,154,39,43,127,True,0,0,0,0,681,1,0,19,279,0,54,19,0,True,,4,21,,1,,1,,,2,10,,,,,,,,,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::340010f8d63746409c639a2d673918a3,opta:Player:cqoskuk83j3t1ph88azo74j55,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Erin,Yenney,E. Yenney,Midfielder,USA,30,3,,USA,185,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::00588fa86e6345e88d90e3aacae4741b,opta:Player:30pcgn07mnn0sk4jp0t7bx9ed,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Shelina Laura,Zadorsky,S. Zadorsky,Defender,Canada,4,2,,CAN,44,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,USA,16,1440,1,0,7,0,2,0,6,6,6,0,1,0,0,,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,1440,7,,10,558,1,30,,105,44,84,7,4,29,173,324,10,70,583,,6,4,375,30,7,154,158,1,95,1,5,81,16,14,61,757,16,3,42,285,5,10,37,2,54,,6,17,,88,61,2,22,110,417,429,46,1,51,4,19,20,True,0,0,0,0,583,0,0,54,173,0,138,54,0,True,,,5,,,,,,,1,11,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,
2019,nwsl::Football_Season::79664e9589084e1b83d2dec2c279c18c,nwsl::Football_Player::d8991716e33c4d7382309a7866ae9d6c,opta:Player:domf5amhxgz82ormceatnowd1,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,McCall,Zerboni,M. Zerboni,Midfielder,USA,7,3,,USA,15,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,24,1716,0,1,11,0,3,1,35,45,27,3,4,0,0,,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,1716,7,5,2,923,2,185,6,414,7,25,32,6,45,284,349,64,168,950,5,45,20,704,15,11,193,209,18,161,4,3,168,19,60,48,1320,24,30,214,336,28,10,169,3,53,6,27,59,7,318,17,16,104,220,732,757,104,4,149,29,49,110,True,0,0,0,0,950,6,0.05,53,284,0,78,53,0,True,,14,8,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
