season,season_id,player_id,provider_id,team_team_id,team_official_name,media_first_name,media_last_name,short_name,role_label,nationality,bib_number,role,display_name,nationality_iso_code,rank_label,team_provider_id,team_short_name,team_acronym_name,team_media_name,team_country_code,games_played,minutes_played,goals,assists,total_scoring_attempts,goal_involvements,on_target_scoring_attempts,total_attacking_assist,tackles_won,fouls_committed,fouls_suffered,total_offside,yellow_cards,red_cards,aerials_won_perc,accurate_pass_percentage,goals_conceded,goals_against_average,corners,goals_free_kick,hit_woodwork,penalty_attempts,penalties_successful,yellow_red_cards,xg,xgefficiency,tackles_won_perc,duels_won_perc,aerial_duels_won_perc,crosses_complete_percentage,total_distance_covered,avg_distance_covered,total_distance_covered_walking,average_distance_covered_walking,total_distance_covered_jogging,average_distance_covered_jogging,total_distance_covered_low_intensity_running,average_distance_covered_low_intensity_running,total_distance_covered_sprinting,average_distance_covered_sprinting,total_distance_covered_high_intensity_running,average_distance_covered_high_intensity_running,sprints,ground_duels_lost,total_losses_of_possession,index,clean_sheets,backward_passes,starts,interceptions,total_clearances,successful_long_passes,left_foot_goals,total_successful_passes_excl_crosses_corners,goals_conceded_outside_box,total_passes,assists_intentional,key_passes_attempt_assists,appearances,unsuccessful_lay_offs,leftside_passes,shots_off_target_inc_woodwork,total_shots,blocks,substitute_on,goal_assists,successful_launches,time_played,rightside_passes,unsuccessful_long_passes,unsuccessful_dribbles,successful_lay_offs,substitute_off,putthrough_blocked_distribution,unsuccessful_passes_own_half,forward_passes,total_unsuccessful_passes_excl_crosses_corners,recoveries,total_fouls_won,aerial_duels_lost,unsuccessful_launches,tackles_lost,putthrough_blocked_distribution_won,corners_taken_incl_short_corners,ground_duels,open_play_passes,unsuccessful_passes_opposition_half,penalty_goals_conceded,touches,total_tackles,times_tackled,goals_conceded_inside_box,successful_passes_own_half,total_fouls_conceded,successful_open_play_passes,unsuccessful_corners_into_box,successful_dribbles,blocked_shots,successful_short_passes,throw_ins_to_opposition_player,shots_on_target_inc_goals,offsides,successful_crosses_open_play,handballs_conceded,successful_passes_opposition_half,duels_lost,unsuccessful_crosses_corners,duels,corners_won,penalties_conceded,unsuccessful_crosses_open_play,throw_ins_to_own_player,foul_attempted_tackle,successful_crosses_corners,aerial_duels,unsuccessful_short_passes,ground_duels_won,duels_won,total_touches_in_opposition_box,aerial_duels_won,goals_from_inside_box,home_goals,away_goals,winning_goal,source_category_general,average_speed,top_speed,accurate_pass,accurate_forward_pass,total_pass,cross,assists_average_over_90_minutes,accurate_long_balls,turnover,cross_attempts,long_pass_attempts,long_passes_successful,medium_passes_successful,source_category_passing,through_balls,successful_corners_into_box,overruns,other_goals,right_foot_goals,second_goal_assists,goals_from_outside_box,headed_goals,attempts_from_set_pieces,gk_successful_distribution,drops,saves_made,goal_kicks,catches,saves_made_parried,saves_made_from_inside_box,punches,saves_made_from_outside_box,saves_made_caught,gk_unsuccessful_distribution,penalties_saved,penalties_faced,saves_from_penalty,last_player_tackle,foul_won_penalty,clearances_off_the_line,red_cards_2nd_yellow,penalty_goals,penalties_taken,total_red_cards,own_goal_scored,goalkeeper_smother,saves,penalty_conceded,long_ball_percentage,total_cleareance,goalkeeper_saves_per_90_min,goalkeeper_saves_per_match,source_category_goalkeeping,penalties_off_target,set_pieces_goals,straight_red_cards,crosses_not_claimed
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::0647eef6fb274236a6776c40e84d6eb3,opta:Player:58ggl2oa2ucyrv91ofv44ump6,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Alyssa,Malonson,A. Malonson,Defender,USA,20,2,,USA,81,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,23,1471,0,0,5,0,2,0,39,18,21,1,2,0,0,73,20,1.22,0,0,0,0,0,0,0,0,60.94,58.29,74.07,20,0,0,0,0,0,0,0,0,0,0,0,0,0,76,328,10,4,154,17,46,49,26,,510,2,701,,15,23,,16,3,5,6,6,,5,1471,220,60,19,1,8,41,68,311,191,113,21,7,27,25,15,,172,685,143,3,1233,64,32,18,275,18,497,,11,2,484,45,2,1,5,1,240,83,20,199,3,1,20,135,11,5,27,131,96,116,18,20,,,,0,True,0,0,0,0,726,5,0,26,328,25,86,26,0,True,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::f77539c151be429e954ed8f1a2a7aa3d,opta:Player:enc3v69b04w7jr0qkhiaq5a6t,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Jéssica Lisandra,Manjenje Nogueira Silva,Jéssica Silva,Forward,Portugal,20,4,,PRT,333,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,4,89,0,1,0,1,0,1,0,5,3,0,1,0,0,55,0,0,0,0,0,0,0,0,0,0,0,46.15,100,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,10,,3,,,3,,,11,,20,1,1,4,,6,,,1,4,1,,89,2,,4,,1,4,,9,9,4,3,,,2,1,,24,19,13,,62,2,8,,2,5,10,,5,,11,,,,2,,11,14,4,26,4,,4,,4,2,2,9,10,12,6,2,,,,0,True,0,0,0,0,26,2,1.01,0,32,6,0,0,0,True,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::41d808ba1d594189a87747d836e7b693,opta:Player:273v3ufu0a07kiyi6ubuoh8no,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Princess,Marfo,P. Marfo,Forward,Ghana,7,4,,GHA,299,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,9,240,0,0,10,0,3,0,6,14,6,4,1,0,0,77,8,3,0,0,0,0,0,0,0,0,100,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,51,10,,26,2,1,1,1,,50,1,65,,4,9,,3,7,10,,7,,,240,27,2,12,2,2,4,,9,15,17,6,6,,,2,,50,64,20,,144,6,17,7,17,14,49,,5,3,49,,3,4,,1,33,39,5,60,2,,5,1,6,,10,13,17,21,22,4,,,,0,True,0,0,0,0,70,0,0,1,51,5,3,1,0,True,1,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::42d1f71176374dc680884bcf95cfaefd,opta:Player:ad71b7qbngybopf7u9z5hlous,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay FC,Princess,Marfo,P. Marfo,Forward,Ghana,7,4,,GHA,303,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay FC,USA,8,238,0,0,9,0,3,0,6,14,5,4,1,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,48,10,,25,2,1,1,1,,49,1,62,,3,8,,3,6,9,,6,,,238,25,2,12,1,2,4,,9,13,16,5,6,,,2,,49,61,18,,138,6,17,7,17,14,48,,5,3,48,,3,4,,1,32,39,5,59,2,,5,1,6,,10,11,16,20,21,4,,,,0,True,0,0,0,0,67,0,0,1,48,5,3,1,0,True,1,,3,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::fdc322f486b94e3a9043aee47c3daf93,opta:Player:aqihfnhadzdmi7i5bjfnphqms,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Nealy,Martin,N. Martin,Defender,USA,14,2,,USA,55,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,27,2127,0,0,1,0,0,0,23,31,23,0,7,0,0,82,20,0.85,0,0,0,0,0,0,0,0,63.89,50.46,54.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,256,10,6,148,24,52,50,27,,719,2,880,,8,27,,219,1,1,4,3,,8,2127,214,33,3,,10,38,57,299,161,120,23,41,20,13,22,,126,845,109,3,1264,36,22,18,396,31,686,,3,,692,44,,,,1,323,107,5,216,2,,4,39,15,,90,128,60,109,6,49,,,,0,True,0,0,0,0,885,0,0,27,256,5,60,27,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::954ee6ec5efb4fbdb3bbff6fed8efe0c,opta:Player:6x5f13ghtvbdhcf7f9sct54dm,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Brianna,Martinez,B. Martinez,Defender,USA,32,2,,USA,207,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,13,696,0,0,0,0,0,0,9,13,8,0,1,1,0,71,4,0.52,0,0,0,0,0,0,0,0,75,43.48,33.33,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,27,119,10,2,18,8,14,28,20,,195,2,276,,4,13,,77,,,2,5,,3,696,34,36,5,,3,11,34,147,81,37,8,12,21,3,6,,51,265,54,1,451,12,10,2,108,13,187,,4,1,175,10,,,1,,88,39,7,69,,,7,42,7,1,18,45,24,30,3,6,,,,0,True,0,0,0,0,284,1,0,20,119,8,56,20,0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::be29bb62a124438cab8fa1bf3ecf4c00,opta:Player:9tgl7yxv14fuik2uvpflzbkr9,nwsl::Football_Team::9587b8ce40624165903b6bc9fd252634,Angel City,Merritt,Mathias,M. Mathias,Defender,USA,12,2,,USA,253,opta:Team:6hbfgdczbi3yg4sdpqgtu6s,Angel City,LA,Angel City,US,13,364,0,0,1,0,1,0,7,1,3,1,1,0,0,72,7,1.73,11,0,0,0,0,0,0,0,58.33,57.5,87.5,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,16,96,10,,18,3,3,19,3,,111,1,155,,7,13,,34,,1,,10,,1,364,27,21,6,,3,4,11,76,44,14,3,1,11,5,3,11,32,148,47,1,319,12,13,6,62,1,108,4,2,1,108,15,1,1,2,,57,17,14,40,1,,6,51,1,8,8,23,16,23,1,7,,,,0,True,0,0,0,0,177,2,0,3,96,22,24,3,0,True,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::bb0103a05e5f49418ff33df52b8b71b9,opta:Player:90bm7jsl7sjqiel7u2tv0vgq2,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Manaka,Matsukubo,M. Matsukubo,Midfielder,Japan,34,3,,JPN,161,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,18,1141,2,1,20,3,7,1,12,14,25,2,0,0,0,83,16,1.26,2,0,1,0,0,0,0,0,75,45.26,32,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,58,155,10,,133,12,6,1,7,,332,3,400,1,14,18,4,75,13,20,,6,1,,1141,96,12,11,22,8,14,13,96,68,45,25,17,2,4,10,2,112,382,60,,613,16,39,13,148,14,315,2,13,7,325,1,7,2,3,,187,75,5,137,2,,3,,6,3,25,56,54,62,34,8,1,2,0,2,True,0,0,0,0,408,3,0.08,7,155,8,19,7,0,True,,,2,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::d19b2c8f459848858cd65bf39ae5aef3,opta:Player:6vfx2udsgk0gsqdqnpknlpr10,nwsl::Football_Team::ca3f464d6b794a9087d441d75961403f,Houston Dash,Zoe,Matthews,Z. Matthews,Midfielder,USA,27,3,,USA,349,opta:Team:c3v2ohfuzoqmc8ljm65hi80sj,Dash,HOU,Houston Dash,US,2,7,0,0,0,0,0,0,0,1,1,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,,,,2,,1,,4,,7,,,2,,1,,,,2,,,7,3,2,,,,,,3,3,,1,,,,,,2,7,3,,14,,,,,1,4,,,1,3,,,,,,4,1,,2,,,,,,,,1,1,1,,,,,,0,True,0,0,0,0,7,0,0,1,6,0,3,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::c29a2b0fb20147b1a49d5e9dc55afdf1,opta:Player:3izdhhnuuxiomh66g4g0d0yc,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Ainsley,McCammon,A. McCammon,Midfielder,USA,16,3,,USA,340,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2,2.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,,2,1,1,,,,10,,15,,,2,,4,,,1,1,,,64,3,2,2,,1,4,4,6,5,4,,,1,,3,,4,15,1,,27,,2,2,6,,10,,,,10,,,,,,4,4,,4,,,,,,,,3,,,,,,,,0,True,0,0,0,0,15,0,0,0,7,0,2,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::169fa964031141e98831884983375011,opta:Player:6h8t7apz5vzk0pjxo8hbbkfhm,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Savannah,McCaskill,S. McCaskill,Midfielder,USA,21,3,,USA,93,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,20,1449,1,1,12,2,5,1,15,14,29,4,3,0,0,76,21,1.3,48,0,1,0,0,0,0,0,62.5,47.06,36,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,56,289,10,3,149,16,7,7,33,,480,,634,1,25,20,1,133,7,12,2,4,1,4,1449,161,28,12,19,6,37,25,191,154,67,29,16,5,9,15,48,111,608,189,2,940,24,36,21,158,14,460,25,2,8,447,1,5,4,7,2,347,72,60,136,14,,27,6,5,25,25,126,55,64,35,9,1,1,0,0,True,0,0,0,0,718,7,0.06,33,289,84,61,33,0,True,4,17,3,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::47a580b9d9a64b508d4edde164580fb4,opta:Player:apl8fpqij3o30f21vh2tthe22,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Phoebe,McClernon,P. McClernon,Defender,USA,21,2,,USA,20,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,26,1936,0,1,2,1,0,1,32,17,19,1,4,0,0,81,32,1.49,0,0,0,0,0,0,0,0,61.54,65.61,61.9,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,38,299,10,4,133,22,38,82,60,,998,2,1234,1,6,26,,282,2,2,16,4,1,19,1936,305,105,2,,8,38,83,514,236,113,19,16,59,20,23,,115,1212,169,3,1643,52,7,30,675,17,978,,6,4,938,18,,1,3,,326,54,16,157,3,1,15,70,10,3,42,131,77,103,5,26,,,,0,True,0,0,0,0,1253,3,0.05,60,299,19,165,60,0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::521bad7c3a2f49a185c968f9206da5b8,opta:Player:3cyj9a2fjtx4xd0bqdh6g3azu,nwsl::Football_Team::c3e9513e280b41e5bfbb8230076e8c43,Orlando Pride,Haley,McCutcheon,H. McCutcheon,Defender,USA,2,2,,USA,79,opta:Team:966pdxhsoxaib9qt5083h8uus,Pride,ORL,Orlando Pride,US,25,1970,2,0,10,2,4,0,34,18,8,0,3,0,0,79,15,0.69,0,0,0,0,0,0,0,0,70.83,50.49,50,15.79,0,0,0,0,0,0,0,0,0,0,0,0,0,67,243,10,10,162,21,26,45,12,1,574,3,729,,16,25,,191,6,10,10,4,,2,1970,137,46,13,10,4,47,50,239,155,119,8,35,28,14,29,,136,723,121,2,1101,48,33,12,324,18,568,,13,11,562,3,4,,3,,253,102,16,206,6,,16,39,13,3,70,109,69,104,38,35,2,2,0,0,True,0,0,0,0,748,3,0,12,243,19,58,12,0,True,2,,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::6d67292de0884403b9dfbddedc090992,opta:Player:3fbxsbwpo0iqcsu4kbgwboqac,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Maya,McCutcheon,M. McCutcheon,Midfielder,USA,21,3,,USA,380,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::10444fea4ff6483da41b77457cf2cbac,opta:Player:vaw0swh9q18mglmk683bauzu,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Mandy,McGlynn,M. McGlynn,Goalkeeper,USA,1,1,,USA,15,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,24,2160,0,0,0,0,0,0,1,0,4,0,1,0,0,80,38,1.58,0,0,0,0,0,0,0,0,100,68.42,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,266,10,4,,24,,21,186,,1010,5,1267,,1,24,,345,,,,,,35,2160,343,226,1,,,2,120,579,257,227,4,,107,,,,12,985,137,6,1539,1,1,33,941,,833,,2,,824,,,,,,69,6,,19,,,,,,,7,31,6,13,,7,,,,0,True,0,0,0,0,1267,0,0,186,266,0,412,186,0,True,,,,,,,,,,252,3,84,181,19,17,61,8,22,9,51,1,8,1,1,,,,,,,,3,84,0,45,21,0,0,True,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::4829883bb4dc4fa48b63d43b720a4307,opta:Player:a0kl9l751uxo86g2k2chqtw5w,nwsl::Football_Team::96ba7b37bd8544a1a7329183459150ff,Portland Thorns,Mallie,McKenzie,M. McKenzie,Midfielder,USA,29,3,,USA,360,opta:Team:446mp88j1vpk9iwui9fiifrp8,Thorns,POR,Portland Thorns,US,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,10,,,,,,,,,,1,,,1,,,,,,1,,,12,,,,,,1,1,1,1,,,,,,,,,1,,,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,1,,,1,,,,,0,True,0,0,0,0,1,0,0,0,1,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::28fc705601404c39bf14420caeec6668,opta:Player:27dktxivmcqmi1lkz1vs49qi2,nwsl::Football_Team::c31d72afc09f42ee86418633aa41390a,Washington Spirit,Tara,McKeown,T. McKeown,Defender,USA,9,2,,USA,4,opta:Team:f1ks82wpiewyqs6h3oz9v4hzj,Spirit,WAS,Washington Spirit,US,29,2670,1,1,13,2,4,1,33,23,22,2,2,0,0,86,31,1.04,0,0,0,0,0,0,0,0,58.93,62.87,54.29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,43,313,10,7,83,29,36,157,90,,1571,5,1846,,10,29,,698,9,13,18,,1,29,2670,347,129,3,,,29,110,718,275,181,22,32,73,23,11,,132,1769,173,3,2253,56,10,26,1157,23,1504,,11,4,1481,,4,2,2,,416,75,8,202,8,2,8,5,8,2,70,146,89,127,26,38,,1,0,0,True,0,0,0,0,1856,2,0.03,90,313,10,219,90,0,True,1,,,,1,,1,,,4,,,4,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::6bb4476d3ca34d72aaed6bfe3080bc8c,opta:Player:bdrbydq468swv53zgjul54zkk,nwsl::Football_Team::c83f2ca05aa84c738b5373f0d2a31b39,Gotham FC,Erin,McKinney,E. McKinney,Goalkeeper,USA,40,1,,USA,381,opta:Team:bgkfdckqfqnfbmecbtz03n76d,Gotham FC,GFC,Gotham FC,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::cafe0fb40c194bfd95bebea739443cd7,opta:Player:6p2318moul9op4hmigk1xbaw9,nwsl::Football_Team::ca719042b34443c4bcfe380ca4850eaf,San Diego Wave,Kristen,McNabb,K. McNabb,Defender,USA,14,2,,USA,24,opta:Team:esvbnzqbyvxp2k570ez7h1a1g,San Diego Wave,SD,San Diego Wave,US,24,1942,1,0,12,1,3,0,26,20,10,0,2,1,0,81,31,1.44,0,0,1,0,0,0,0,0,78.79,53.64,50.79,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,39,295,10,3,120,21,20,69,55,,951,2,1179,,9,24,,85,9,12,9,3,,12,1942,434,81,3,1,3,28,81,540,228,81,10,31,36,7,7,,88,1135,161,1,1603,33,11,29,609,20,912,,6,6,896,20,3,,3,,345,70,14,151,3,,14,136,7,3,63,147,49,81,24,32,1,1,0,0,True,0,0,0,0,1196,3,0,55,295,17,136,55,0,True,1,,,,1,,,,,3,,,3,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,1,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::0be7d2ca8fe94e45894d705ef2a36ca0,opta:Player:boqste0qnz36judz34w5bc5jo,nwsl::Football_Team::fb41ef4439dd495098cb6d40415767cc,North Carolina Courage,Charlotte,Mclean,C. Mclean,Defender,Australia,33,2,,AUS,382,opta:Team:b4fbmos00gxtk8qnaqsm392p5,Courage,NC,North Carolina Courage,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,True,0,0,0,0,0,0,0,0,0,0,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::77bd41e2c3954f40bc52b5efe805f890,opta:Player:5zwpytehpeosi3sfckvkuy3md,nwsl::Football_Team::19674698cec24f53af8866cd21abaf8f,Bay,Emily,Menges,E. Menges,Defender,USA,4,2,,USA,6,opta:Team:eka22bj7co8bw5qxa6qlbinf8,Bay,BAY,Bay,US,27,2389,0,2,1,2,1,2,19,10,7,0,0,0,0,87,42,1.58,0,0,0,0,0,0,0,0,55.88,51.75,35.9,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,30,270,10,6,80,26,23,96,81,,1405,5,1628,2,3,27,,484,,1,20,1,2,22,2389,375,95,4,,1,33,104,689,223,154,7,25,70,15,10,,75,1593,125,3,1911,34,12,37,990,10,1371,,4,1,1324,1,1,,3,,418,55,6,114,1,,6,1,7,3,39,128,45,59,16,14,,,,0,True,0,0,0,0,1637,3,0.08,81,270,9,176,81,0,True,1,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::4d0fda5a57784bf59bcc4e1caa463716,opta:Player:dlm4h2alfw0llbz4mkdq7hu96,nwsl::Football_Team::1151140adfc24339ba1c93cb0b6b0238,Seattle Reign,Maddie,Mercado,M. Mercado,Midfielder,USA,2,3,,USA,347,opta:Team:bl53jk6zlfe5f583pil7xzwi5,Reign,SEA,Seattle Reign,US,5,32,1,0,1,1,1,0,0,0,1,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,,2,,,,,,6,,8,,,5,,1,,1,,5,,,32,2,,2,,,1,,3,2,2,1,,,1,1,,6,7,4,,19,1,2,,3,,5,,1,,6,,1,,,,3,3,2,6,,,2,,,,,2,3,3,3,,1,0,1,0,True,0,0,0,0,10,0,0,0,8,2,0,0,0,True,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,nwsl::Football_Season::fe17bea0b7234cf7957c7249cb828270,nwsl::Football_Player::0a4db80bc2c0463c97aee2c01b1c1f2f,opta:Player:mmk0vhl1l0qxdyjina9v6xka,nwsl::Football_Team::acffc559cf7d485a9c05fa23ab57054b,Utah Royals,Addisyn,Merrick,A. Merrick,Defender,USA,13,2,,USA,323,opta:Team:bn7w86uw8j61dga3xr5s0yiju,Royals,UTA,Utah Royals,US,4,114,0,0,0,0,0,0,3,1,1,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,10,,6,1,2,7,1,,24,,35,,,4,,9,,,1,3,,,114,1,3,,,1,5,5,19,11,7,1,3,1,,3,,11,35,6,,69,3,1,,21,1,24,,1,,23,2,,,,,3,9,,14,,1,,8,1,,3,8,5,5,,,,,,0,True,0,0,0,0,35,0,0,1,15,0,4,1,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
