match_id,observed_at,sportsbook,market_type,selection,line,american_odds,decimal_odds,source_type,quality_status
731467,2025-06-14T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-120,1.83,close,valid
731467,2025-06-14T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-118,1.85,close,valid
731468,2025-06-14T01:30:00+00:00,OddsPortalAvg,1x2,home,,275,3.75,close,valid
731468,2025-06-14T01:30:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731468,2025-06-14T01:30:00+00:00,OddsPortalAvg,1x2,away,,-128,1.78,close,valid
731468,2025-06-14T01:30:00+00:00,OddsPortalAvg,total,over,2.5,-115,1.87,close,valid
731468,2025-06-14T01:30:00+00:00,OddsPortalAvg,total,under,2.5,-122,1.82,close,valid
731469,2025-06-14T02:00:00+00:00,OddsPortalAvg,1x2,home,,250,3.5,close,valid
731469,2025-06-14T02:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731469,2025-06-14T02:00:00+00:00,OddsPortalAvg,1x2,away,,-122,1.82,close,valid
731469,2025-06-14T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
731469,2025-06-14T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-114,1.88,close,valid
731470,2025-06-14T21:00:00+00:00,OddsPortalAvg,1x2,home,,230,3.3,close,valid
731470,2025-06-14T21:00:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731470,2025-06-14T21:00:00+00:00,OddsPortalAvg,1x2,away,,100,2.0,close,valid
731470,2025-06-14T21:00:00+00:00,OddsPortalAvg,total,over,2.5,110,2.1,close,valid
731470,2025-06-14T21:00:00+00:00,OddsPortalAvg,total,under,2.5,-159,1.63,close,valid
731471,2025-06-14T23:30:00+00:00,OddsPortalAvg,1x2,home,,-303,1.33,close,valid
731471,2025-06-14T23:30:00+00:00,OddsPortalAvg,1x2,draw,,380,4.8,close,valid
731471,2025-06-14T23:30:00+00:00,OddsPortalAvg,1x2,away,,575,6.75,close,valid
731471,2025-06-14T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-154,1.65,close,valid
731471,2025-06-14T23:30:00+00:00,OddsPortalAvg,total,under,2.5,110,2.1,close,valid
731472,2025-06-15T02:00:00+00:00,OddsPortalAvg,1x2,home,,100,2.0,close,valid
731472,2025-06-15T02:00:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731472,2025-06-15T02:00:00+00:00,OddsPortalAvg,1x2,away,,225,3.25,close,valid
731472,2025-06-15T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731472,2025-06-15T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-137,1.73,close,valid
731473,2025-06-15T20:00:00+00:00,OddsPortalAvg,1x2,home,,115,2.15,close,valid
731473,2025-06-15T20:00:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
731473,2025-06-15T20:00:00+00:00,OddsPortalAvg,1x2,away,,170,2.7,close,valid
731473,2025-06-15T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-164,1.61,close,valid
731473,2025-06-15T20:00:00+00:00,OddsPortalAvg,total,under,2.5,115,2.15,close,valid
731474,2025-06-21T00:00:00+00:00,OddsPortalAvg,1x2,home,,-263,1.38,close,valid
731474,2025-06-21T00:00:00+00:00,OddsPortalAvg,1x2,draw,,350,4.5,close,valid
731474,2025-06-21T00:00:00+00:00,OddsPortalAvg,1x2,away,,500,6.0,close,valid
731474,2025-06-21T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-161,1.62,close,valid
731474,2025-06-21T00:00:00+00:00,OddsPortalAvg,total,under,2.5,115,2.15,close,valid
731475,2025-06-21T00:00:00+00:00,OddsPortalAvg,1x2,home,,260,3.6,close,valid
731475,2025-06-21T00:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731475,2025-06-21T00:00:00+00:00,OddsPortalAvg,1x2,away,,-125,1.8,close,valid
731475,2025-06-21T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731475,2025-06-21T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-133,1.75,close,valid
731476,2025-06-21T21:00:00+00:00,OddsPortalAvg,1x2,home,,145,2.45,close,valid
731476,2025-06-21T21:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731476,2025-06-21T21:00:00+00:00,OddsPortalAvg,1x2,away,,145,2.45,close,valid
731476,2025-06-21T21:00:00+00:00,OddsPortalAvg,total,over,2.5,-118,1.85,close,valid
731476,2025-06-21T21:00:00+00:00,OddsPortalAvg,total,under,2.5,-120,1.83,close,valid
731478,2025-06-21T23:30:00+00:00,OddsPortalAvg,1x2,home,,-147,1.68,close,valid
731478,2025-06-21T23:30:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
731478,2025-06-21T23:30:00+00:00,OddsPortalAvg,1x2,away,,320,4.2,close,valid
731478,2025-06-21T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-111,1.9,close,valid
731478,2025-06-21T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-128,1.78,close,valid
731479,2025-06-22T02:00:00+00:00,OddsPortalAvg,1x2,home,,-357,1.28,close,valid
731479,2025-06-22T02:00:00+00:00,OddsPortalAvg,1x2,draw,,425,5.25,close,valid
731479,2025-06-22T02:00:00+00:00,OddsPortalAvg,1x2,away,,650,7.5,close,valid
731479,2025-06-22T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-167,1.6,close,valid
731479,2025-06-22T02:00:00+00:00,OddsPortalAvg,total,under,2.5,120,2.2,close,valid
731480,2025-06-23T02:00:00+00:00,OddsPortalAvg,1x2,home,,-130,1.77,close,valid
731480,2025-06-23T02:00:00+00:00,OddsPortalAvg,1x2,draw,,260,3.6,close,valid
731480,2025-06-23T02:00:00+00:00,OddsPortalAvg,1x2,away,,260,3.6,close,valid
731480,2025-06-23T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-159,1.63,close,valid
731480,2025-06-23T02:00:00+00:00,OddsPortalAvg,total,under,2.5,110,2.1,close,valid
731481,2025-08-02T00:00:00+00:00,OddsPortalAvg,1x2,home,,280,3.8,close,valid
731481,2025-08-02T00:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731481,2025-08-02T00:00:00+00:00,OddsPortalAvg,1x2,away,,-122,1.82,close,valid
731481,2025-08-02T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-108,1.93,close,valid
731481,2025-08-02T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-133,1.75,close,valid
731482,2025-08-02T00:00:00+00:00,OddsPortalAvg,1x2,home,,400,5.0,close,valid
731482,2025-08-02T00:00:00+00:00,OddsPortalAvg,1x2,draw,,270,3.7,close,valid
731482,2025-08-02T00:00:00+00:00,OddsPortalAvg,1x2,away,,-182,1.55,close,valid
731482,2025-08-02T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-115,1.87,close,valid
731482,2025-08-02T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-122,1.82,close,valid
731483,2025-08-02T02:30:00+00:00,OddsPortalAvg,1x2,home,,140,2.4,close,valid
731483,2025-08-02T02:30:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731483,2025-08-02T02:30:00+00:00,OddsPortalAvg,1x2,away,,155,2.55,close,valid
731483,2025-08-02T02:30:00+00:00,OddsPortalAvg,total,over,2.5,-111,1.9,close,valid
731483,2025-08-02T02:30:00+00:00,OddsPortalAvg,total,under,2.5,-128,1.78,close,valid
731484,2025-08-02T23:30:00+00:00,OddsPortalAvg,1x2,home,,187,2.87,close,valid
731484,2025-08-02T23:30:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731484,2025-08-02T23:30:00+00:00,OddsPortalAvg,1x2,away,,120,2.2,close,valid
731484,2025-08-02T23:30:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
731484,2025-08-02T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-147,1.68,close,valid
731485,2025-08-03T02:00:00+00:00,OddsPortalAvg,1x2,home,,-114,1.88,close,valid
731485,2025-08-03T02:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731485,2025-08-03T02:00:00+00:00,OddsPortalAvg,1x2,away,,260,3.6,close,valid
731485,2025-08-03T02:00:00+00:00,OddsPortalAvg,total,over,2.5,110,2.1,close,valid
731485,2025-08-03T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-154,1.65,close,valid
731486,2025-08-03T16:30:00+00:00,OddsPortalAvg,1x2,home,,150,2.5,close,valid
731486,2025-08-03T16:30:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731486,2025-08-03T16:30:00+00:00,OddsPortalAvg,1x2,away,,145,2.45,close,valid
731486,2025-08-03T16:30:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
731486,2025-08-03T16:30:00+00:00,OddsPortalAvg,total,under,2.5,-147,1.68,close,valid
731487,2025-08-03T22:00:00+00:00,OddsPortalAvg,1x2,home,,-333,1.3,close,valid
731487,2025-08-03T22:00:00+00:00,OddsPortalAvg,1x2,draw,,380,4.8,close,valid
731487,2025-08-03T22:00:00+00:00,OddsPortalAvg,1x2,away,,650,7.5,close,valid
731487,2025-08-03T22:00:00+00:00,OddsPortalAvg,total,over,2.5,-175,1.57,close,valid
731487,2025-08-03T22:00:00+00:00,OddsPortalAvg,total,under,2.5,125,2.25,close,valid
731488,2025-08-09T00:00:00+00:00,OddsPortalAvg,1x2,home,,190,2.9,close,valid
731488,2025-08-09T00:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731488,2025-08-09T00:00:00+00:00,OddsPortalAvg,1x2,away,,110,2.1,close,valid
731488,2025-08-09T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731488,2025-08-09T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-133,1.75,close,valid
731489,2025-08-09T02:00:00+00:00,OddsPortalAvg,1x2,home,,675,7.75,close,valid
731489,2025-08-09T02:00:00+00:00,OddsPortalAvg,1x2,draw,,340,4.4,close,valid
731489,2025-08-09T02:00:00+00:00,OddsPortalAvg,1x2,away,,-303,1.33,close,valid
731490,2025-08-09T16:00:00+00:00,OddsPortalAvg,1x2,home,,-108,1.93,close,valid
731490,2025-08-09T16:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731490,2025-08-09T16:00:00+00:00,OddsPortalAvg,1x2,away,,240,3.4,close,valid
731490,2025-08-09T16:00:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
731490,2025-08-09T16:00:00+00:00,OddsPortalAvg,total,under,2.5,-143,1.7,close,valid
731491,2025-08-09T23:30:00+00:00,OddsPortalAvg,1x2,home,,-233,1.43,close,valid
731491,2025-08-09T23:30:00+00:00,OddsPortalAvg,1x2,draw,,300,4.0,close,valid
731491,2025-08-09T23:30:00+00:00,OddsPortalAvg,1x2,away,,500,6.0,close,valid
731491,2025-08-09T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-139,1.72,close,valid
731491,2025-08-09T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-102,1.98,close,valid
731492,2025-08-10T02:00:00+00:00,OddsPortalAvg,1x2,home,,-120,1.83,close,valid
731492,2025-08-10T02:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731492,2025-08-10T02:00:00+00:00,OddsPortalAvg,1x2,away,,250,3.5,close,valid
731492,2025-08-10T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-122,1.82,close,valid
731492,2025-08-10T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
731493,2025-08-10T18:00:00+00:00,OddsPortalAvg,1x2,home,,175,2.75,close,valid
731493,2025-08-10T18:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731493,2025-08-10T18:00:00+00:00,OddsPortalAvg,1x2,away,,125,2.25,close,valid
731493,2025-08-10T18:00:00+00:00,OddsPortalAvg,total,over,2.5,-108,1.93,close,valid
731493,2025-08-10T18:00:00+00:00,OddsPortalAvg,total,under,2.5,-133,1.75,close,valid
731494,2025-08-10T20:00:00+00:00,OddsPortalAvg,1x2,home,,125,2.25,close,valid
731494,2025-08-10T20:00:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731494,2025-08-10T20:00:00+00:00,OddsPortalAvg,1x2,away,,175,2.75,close,valid
731494,2025-08-10T20:00:00+00:00,OddsPortalAvg,total,over,2.5,110,2.1,close,valid
731494,2025-08-10T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-159,1.63,close,valid
731495,2025-08-16T00:00:00+00:00,OddsPortalAvg,1x2,home,,-159,1.63,close,valid
731495,2025-08-16T00:00:00+00:00,OddsPortalAvg,1x2,draw,,270,3.7,close,valid
731495,2025-08-16T00:00:00+00:00,OddsPortalAvg,1x2,away,,320,4.2,close,valid
731495,2025-08-16T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-152,1.66,close,valid
731495,2025-08-16T00:00:00+00:00,OddsPortalAvg,total,under,2.5,105,2.05,close,valid
731496,2025-08-16T02:00:00+00:00,OddsPortalAvg,1x2,home,,195,2.95,close,valid
731496,2025-08-16T02:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731496,2025-08-16T02:00:00+00:00,OddsPortalAvg,1x2,away,,105,2.05,close,valid
731496,2025-08-16T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-122,1.82,close,valid
731496,2025-08-16T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-118,1.85,close,valid
731497,2025-08-16T20:00:00+00:00,OddsPortalAvg,1x2,home,,105,2.05,close,valid
731497,2025-08-16T20:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731497,2025-08-16T20:00:00+00:00,OddsPortalAvg,1x2,away,,200,3.0,close,valid
731497,2025-08-16T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731497,2025-08-16T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-137,1.73,close,valid
731498,2025-08-16T23:30:00+00:00,OddsPortalAvg,1x2,home,,115,2.15,close,valid
731498,2025-08-16T23:30:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731498,2025-08-16T23:30:00+00:00,OddsPortalAvg,1x2,away,,195,2.95,close,valid
731498,2025-08-16T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-108,1.93,close,valid
731498,2025-08-16T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-130,1.77,close,valid
731499,2025-08-17T02:00:00+00:00,OddsPortalAvg,1x2,home,,200,3.0,close,valid
731499,2025-08-17T02:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731499,2025-08-17T02:00:00+00:00,OddsPortalAvg,1x2,away,,110,2.1,close,valid
731499,2025-08-17T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731499,2025-08-17T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-133,1.75,close,valid
731500,2025-08-17T20:00:00+00:00,OddsPortalAvg,1x2,home,,-217,1.46,close,valid
731500,2025-08-17T20:00:00+00:00,OddsPortalAvg,1x2,draw,,290,3.9,close,valid
731500,2025-08-17T20:00:00+00:00,OddsPortalAvg,1x2,away,,475,5.75,close,valid
731500,2025-08-17T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-102,1.98,close,valid
731500,2025-08-17T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-139,1.72,close,valid
731501,2025-08-19T02:00:00+00:00,OddsPortalAvg,1x2,home,,-152,1.66,close,valid
731501,2025-08-19T02:00:00+00:00,OddsPortalAvg,1x2,draw,,250,3.5,close,valid
731501,2025-08-19T02:00:00+00:00,OddsPortalAvg,1x2,away,,320,4.2,close,valid
731502,2025-08-22T02:30:00+00:00,OddsPortalAvg,1x2,home,,210,3.1,close,valid
731502,2025-08-22T02:30:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731502,2025-08-22T02:30:00+00:00,OddsPortalAvg,1x2,away,,-102,1.98,close,valid
731502,2025-08-22T02:30:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
731502,2025-08-22T02:30:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
731503,2025-08-23T00:00:00+00:00,OddsPortalAvg,1x2,home,,250,3.5,close,valid
731503,2025-08-23T00:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731503,2025-08-23T00:00:00+00:00,OddsPortalAvg,1x2,away,,-114,1.88,close,valid
731503,2025-08-23T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-118,1.85,close,valid
731503,2025-08-23T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-120,1.83,close,valid
731504,2025-08-23T20:00:00+00:00,OddsPortalAvg,1x2,home,,200,3.0,close,valid
731504,2025-08-23T20:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731504,2025-08-23T20:00:00+00:00,OddsPortalAvg,1x2,away,,105,2.05,close,valid
731504,2025-08-23T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-122,1.82,close,valid
731504,2025-08-23T20:00:00+00:00,OddsPortalAvg,total,under,2.5,-118,1.85,close,valid
731505,2025-08-23T23:30:00+00:00,OddsPortalAvg,1x2,home,,-286,1.35,close,valid
731505,2025-08-23T23:30:00+00:00,OddsPortalAvg,1x2,draw,,333,4.33,close,valid
731505,2025-08-23T23:30:00+00:00,OddsPortalAvg,1x2,away,,600,7.0,close,valid
731505,2025-08-23T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-137,1.73,close,valid
731505,2025-08-23T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-102,1.98,close,valid
731506,2025-08-24T02:00:00+00:00,OddsPortalAvg,1x2,home,,260,3.6,close,valid
731506,2025-08-24T02:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731506,2025-08-24T02:00:00+00:00,OddsPortalAvg,1x2,away,,-120,1.83,close,valid
731506,2025-08-24T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-105,1.95,close,valid
731506,2025-08-24T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-137,1.73,close,valid
731507,2025-08-24T23:00:00+00:00,OddsPortalAvg,1x2,home,,190,2.9,close,valid
731507,2025-08-24T23:00:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731507,2025-08-24T23:00:00+00:00,OddsPortalAvg,1x2,away,,110,2.1,close,valid
731507,2025-08-24T23:00:00+00:00,OddsPortalAvg,total,over,2.5,-128,1.78,close,valid
731507,2025-08-24T23:00:00+00:00,OddsPortalAvg,total,under,2.5,-111,1.9,close,valid
731508,2025-08-25T00:00:00+00:00,OddsPortalAvg,1x2,home,,-213,1.47,close,valid
731508,2025-08-25T00:00:00+00:00,OddsPortalAvg,1x2,draw,,290,3.9,close,valid
731508,2025-08-25T00:00:00+00:00,OddsPortalAvg,1x2,away,,450,5.5,close,valid
731508,2025-08-25T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
731508,2025-08-25T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
731509,2025-08-29T23:30:00+00:00,OddsPortalAvg,1x2,home,,105,2.05,close,valid
731509,2025-08-29T23:30:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731509,2025-08-29T23:30:00+00:00,OddsPortalAvg,1x2,away,,210,3.1,close,valid
731509,2025-08-29T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-114,1.88,close,valid
731509,2025-08-29T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-125,1.8,close,valid
731510,2025-08-30T00:00:00+00:00,OddsPortalAvg,1x2,home,,110,2.1,close,valid
731510,2025-08-30T00:00:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731510,2025-08-30T00:00:00+00:00,OddsPortalAvg,1x2,away,,210,3.1,close,valid
731510,2025-08-30T00:00:00+00:00,OddsPortalAvg,total,over,2.5,105,2.05,close,valid
731510,2025-08-30T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-152,1.66,close,valid
731511,2025-08-30T02:30:00+00:00,OddsPortalAvg,1x2,home,,-189,1.53,close,valid
731511,2025-08-30T02:30:00+00:00,OddsPortalAvg,1x2,draw,,300,4.0,close,valid
731511,2025-08-30T02:30:00+00:00,OddsPortalAvg,1x2,away,,360,4.6,close,valid
731511,2025-08-30T02:30:00+00:00,OddsPortalAvg,total,over,2.5,-154,1.65,close,valid
731511,2025-08-30T02:30:00+00:00,OddsPortalAvg,total,under,2.5,110,2.1,close,valid
731512,2025-08-30T02:30:00+00:00,OddsPortalAvg,1x2,home,,250,3.5,close,valid
731512,2025-08-30T02:30:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731512,2025-08-30T02:30:00+00:00,OddsPortalAvg,1x2,away,,-115,1.87,close,valid
731512,2025-08-30T02:30:00+00:00,OddsPortalAvg,total,over,2.5,100,2.0,close,valid
731512,2025-08-30T02:30:00+00:00,OddsPortalAvg,total,under,2.5,-141,1.71,close,valid
731513,2025-08-30T23:30:00+00:00,OddsPortalAvg,1x2,home,,-312,1.32,close,valid
731513,2025-08-30T23:30:00+00:00,OddsPortalAvg,1x2,draw,,360,4.6,close,valid
731513,2025-08-30T23:30:00+00:00,OddsPortalAvg,1x2,away,,625,7.25,close,valid
731513,2025-08-30T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-159,1.63,close,valid
731513,2025-08-30T23:30:00+00:00,OddsPortalAvg,total,under,2.5,110,2.1,close,valid
731514,2025-08-31T20:00:00+00:00,OddsPortalAvg,1x2,home,,-204,1.49,close,valid
731514,2025-08-31T20:00:00+00:00,OddsPortalAvg,1x2,draw,,300,4.0,close,valid
731514,2025-08-31T20:00:00+00:00,OddsPortalAvg,1x2,away,,400,5.0,close,valid
731514,2025-08-31T20:00:00+00:00,OddsPortalAvg,total,over,2.5,-159,1.63,close,valid
731514,2025-08-31T20:00:00+00:00,OddsPortalAvg,total,under,2.5,110,2.1,close,valid
731516,2025-09-06T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-161,1.62,close,valid
731516,2025-09-06T00:00:00+00:00,OddsPortalAvg,total,under,2.5,115,2.15,close,valid
731516,2025-09-06T00:00:00+00:00,OddsPortalAvg,1x2,home,,175,2.75,close,valid
731516,2025-09-06T00:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731516,2025-09-06T00:00:00+00:00,OddsPortalAvg,1x2,away,,115,2.15,close,valid
731530,2025-09-19T02:30:00+00:00,OddsPortalAvg,total,over,2.5,-128,1.78,close,valid
731530,2025-09-19T02:30:00+00:00,OddsPortalAvg,total,under,2.5,-111,1.9,close,valid
731530,2025-09-19T02:30:00+00:00,OddsPortalAvg,1x2,home,,180,2.8,close,valid
731530,2025-09-19T02:30:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731530,2025-09-19T02:30:00+00:00,OddsPortalAvg,1x2,away,,120,2.2,close,valid
731531,2025-09-20T00:00:00+00:00,OddsPortalAvg,1x2,home,,-189,1.53,close,valid
731531,2025-09-20T00:00:00+00:00,OddsPortalAvg,1x2,draw,,280,3.8,close,valid
731531,2025-09-20T00:00:00+00:00,OddsPortalAvg,1x2,away,,400,5.0,close,valid
731531,2025-09-20T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-125,1.8,close,valid
731531,2025-09-20T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-115,1.87,close,valid
731532,2025-09-20T00:00:00+00:00,OddsPortalAvg,1x2,home,,110,2.1,close,valid
731532,2025-09-20T00:00:00+00:00,OddsPortalAvg,1x2,draw,,220,3.2,close,valid
731532,2025-09-20T00:00:00+00:00,OddsPortalAvg,1x2,away,,195,2.95,close,valid
731532,2025-09-20T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-108,1.93,close,valid
731532,2025-09-20T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-133,1.75,close,valid
731533,2025-09-20T02:00:00+00:00,OddsPortalAvg,1x2,home,,105,2.05,close,valid
731533,2025-09-20T02:00:00+00:00,OddsPortalAvg,1x2,draw,,240,3.4,close,valid
731533,2025-09-20T02:00:00+00:00,OddsPortalAvg,1x2,away,,195,2.95,close,valid
731533,2025-09-20T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-147,1.68,close,valid
731533,2025-09-20T02:00:00+00:00,OddsPortalAvg,total,under,2.5,100,2.0,close,valid
731534,2025-09-20T23:30:00+00:00,OddsPortalAvg,1x2,home,,-333,1.3,close,valid
731534,2025-09-20T23:30:00+00:00,OddsPortalAvg,1x2,draw,,375,4.75,close,valid
731534,2025-09-20T23:30:00+00:00,OddsPortalAvg,1x2,away,,700,8.0,close,valid
731534,2025-09-20T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-141,1.71,close,valid
731534,2025-09-20T23:30:00+00:00,OddsPortalAvg,total,under,2.5,100,2.0,close,valid
731535,2025-09-21T02:00:00+00:00,OddsPortalAvg,1x2,home,,135,2.35,close,valid
731535,2025-09-21T02:00:00+00:00,OddsPortalAvg,1x2,draw,,210,3.1,close,valid
731535,2025-09-21T02:00:00+00:00,OddsPortalAvg,1x2,away,,165,2.65,close,valid
731535,2025-09-21T02:00:00+00:00,OddsPortalAvg,total,over,2.5,-120,1.83,close,valid
731535,2025-09-21T02:00:00+00:00,OddsPortalAvg,total,under,2.5,-118,1.85,close,valid
731537,2025-09-27T00:00:00+00:00,OddsPortalAvg,1x2,home,,-143,1.7,close,valid
731537,2025-09-27T00:00:00+00:00,OddsPortalAvg,1x2,draw,,230,3.3,close,valid
731537,2025-09-27T00:00:00+00:00,OddsPortalAvg,1x2,away,,333,4.33,close,valid
731537,2025-09-27T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-111,1.9,close,valid
731537,2025-09-27T00:00:00+00:00,OddsPortalAvg,total,under,2.5,-128,1.78,close,valid
731538,2025-09-27T00:00:00+00:00,OddsPortalAvg,total,over,2.5,-189,1.53,close,valid
731538,2025-09-27T00:00:00+00:00,OddsPortalAvg,total,under,2.5,130,2.3,close,valid
731538,2025-09-27T00:00:00+00:00,OddsPortalAvg,1x2,home,,-385,1.26,close,valid
731538,2025-09-27T00:00:00+00:00,OddsPortalAvg,1x2,draw,,425,5.25,close,valid
731538,2025-09-27T00:00:00+00:00,OddsPortalAvg,1x2,away,,750,8.5,close,valid
731539,2025-09-27T02:30:00+00:00,OddsPortalAvg,1x2,home,,125,2.25,close,valid
731539,2025-09-27T02:30:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731539,2025-09-27T02:30:00+00:00,OddsPortalAvg,1x2,away,,165,2.65,close,valid
731539,2025-09-27T02:30:00+00:00,OddsPortalAvg,total,over,2.5,-115,1.87,close,valid
731539,2025-09-27T02:30:00+00:00,OddsPortalAvg,total,under,2.5,-125,1.8,close,valid
731540,2025-09-27T23:30:00+00:00,OddsPortalAvg,1x2,home,,137,2.37,close,valid
731540,2025-09-27T23:30:00+00:00,OddsPortalAvg,1x2,draw,,225,3.25,close,valid
731540,2025-09-27T23:30:00+00:00,OddsPortalAvg,1x2,away,,150,2.5,close,valid
731540,2025-09-27T23:30:00+00:00,OddsPortalAvg,total,over,2.5,-111,1.9,close,valid
731540,2025-09-27T23:30:00+00:00,OddsPortalAvg,total,under,2.5,-128,1.78,close,valid
731542,2025-09-28T17:00:00+00:00,OddsPortalAvg,1x2,home,,-244,1.41,close,valid
